"",,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,TOTAL VOTERS,,,,,388,306,694,,,
"",,,,,,,,,,,,
222,"Govt. High School (GHS), Ujnu",Ujnu Torgram,002060202,,,,299,209,508,2,2,4
"",,Ujnu Mulgram,002060203,,,,414,326,740,,,
"",,TOTAL VOTERS,,,,,713,535,1248,,,
"",,,,,,,,,,,,
223,"Govt. High School (GHS),  Rech",Parech,002060204,,,,343,273,616,2,2,4
"",,Murech,002060205,,,,376,289,665,,,
"",,TOTAL VOTERS,,,,,719,562,1281,,,
"",,,,,,,,,,,,
224,"Govt. Middle School (GMS), Sor Rech",Sor Rech Payeen,002060206,,,,327,243,570,2,2,4
"",,Sor Rech Bala,002060207,,,,399,284,683,,,
"",,TOTAL VOTERS,,,,,726,527,1253,,,
"",,,,,,,,,,,,
225,"Govt. Girls Middle School (GGMS),Booni Payeen",Biar-Deh Booni,002070101,,,,284,271,555,1,1,2
"",,Shakharndeh-Booni,002070108,,,,85,66,151,,,
"",,Driano,002070107,,,,49,33,82,,,
"",,TOTAL VOTERS,,,,,418,370,788,,,
"",,,,,,,,,,,,
226,"Govt. High School (GHS), Booni",Lotdok/Dokan-Deh,002070102,,,,708,606,1314,2,2,4
"",,TOTAL VOTERS,,,,,708,606,1314,,,
"",,,,,,,,,,,,
227,"Govt. Primary School (GPS), BooniGole",Goldeh Booni Bala,002070103,,,,401,361,762,2,2,4
"",,Goldeh Booni Payeen,002070104,,,,328,341,669,,,
"",,TOTAL VOTERS,,,,,729,702,1431,,,
"",,,,,,,,,,,,
228,Post Office Krui Junali Booni,Krui-junali Booni,002070105,,,,558,511,1069,2,2,4
"",,TOTAL VOTERS,,,,,558,511,1069,,,
"",,,,,,,,,,,,
229,"Govt. Girls High School (GGHS), Booni",Lasht Booni,002070106,,,,526,500,1026,2,2,4
"",,TOTAL VOTERS,,,,,526,500,1026,,,
"",,,,,,,,,,,,
230,"Govt. Primary School (GPS), JunaliKoch",Junali-koch,002070201,,,,237,252,489,1,1,2
"",,TOTAL VOTERS,,,,,237,252,489,,,
"",,,,,,,,,,,,
231,"Govt. High School (GHS), Charun",Charun,002070202,,,,621,585,1206,2,2,4
"",,TOTAL VOTERS,,,,,621,585,1206,,,
"",,,,,,,,,,,,
232,"Govt. Primary School (GPS), Kuraagh",Kuragh,002070203,,,,472,402,874,1,1,2
"",,TOTAL VOTERS,,,,,472,402,874,,,
"",,,,,,,,,,,,
233,"Govt. Primary School (GPS), Charun-Owir",Charun Owir,002070204,,,,400,360,760,1,1,2
"",,TOTAL VOTERS,,,,,400,360,760,,,
"",,,,,,,,,,,,
234,Govt. Primary School (GPS) Zait,Zait,002070301,,,,329,259,588,1,1,2
"",,TOTAL VOTERS,,,,,329,259,588,,,
"",,,,,,,,,,,,
235,Govt. High School (GHS) Reshun,Reshun Raghen,002070302,,,,409,389,798,2,2,4
"",,Reshun Gole,002070303,,,,402,358,760,,,
"",,TOTAL VOTERS,,,,,811,747,1558,,,
"",,,,,,,,,,,,
236,"Govt. Girls  Primary (GPS), SchoolReshun",Narzom Reshun,002070304,,,,567,454,1021,2,1,3
"",,TOTAL VOTERS,,,,,567,454,1021,,,
"",,,,,,,,,,,,
237,"Govt. Primary School (GPS), Green-Lasht",Green Lasht,002070305,,,,214,175,389,,,
"",,TOTAL VOTERS,,,,,214,175,389,,,
"",,,,,,,,,,,,
238,"Govt. Middle School (GMS), Sor-Laspur",Sor Laspur-I,002080101,,,,328,212,540,2,2,4
"",,"Sor LaspurCharchamande",002080102,,,,418,300,718,,,
"",,TOTAL VOTERS,,,,,746,512,1258,,,
"",,,,,,,,,,,,
239,"Govt. High School (GHS), Balim",Balim Badja-Deh,002080104,,,,286,202,488,2,2,4
"",,Balim,002080103,,,,413,316,729,,,
"",,TOTAL VOTERS,,,,,699,518,1217,,,
"",,,,,,,,,,,,
240,"Basic Health Unit (BHU), Broke",Broke,002080105,,,,307,223,530,2,1,3
"",,Broke Baraman-Deh,002080106,,,,242,215,457,,,
"",,TOTAL VOTERS,,,,,549,438,987,,,
"",,,,,,,,,,,,
241,"Govt. High School (GHS), Harchin",Harchin,002080201,,,,264,175,439,2,1,3
"",,Harchin Lasht,002080202,,,,323,271,594,,,
"",,TOTAL VOTERS,,,,,587,446,1033,,,
"",,,,,,,,,,,,
242,"Govt. Primary School (GPS), Raman",Raman,002080203,,,,327,286,613,2,2,4
"",,Raman Doshan-Deh,002080204,,,,495,430,925,,,
"",,TOTAL VOTERS,,,,,822,716,1538,,,
"",,,,,,,,,,,,
243,"Govt. Middle School (GMS), Gasht",Gasht,002080205,,,,346,304,650,1,1,2
"",,TOTAL VOTERS,,,,,346,304,650,,,
"",,,,,,,,,,,,
244,"Govt. Girls Primary School (GGPS),Shahidas",Shahidas,002080206,,,,110,97,207,1,1,2
"",,Onshot,002080207,,,,58,40,98,,,
"",,TOTAL VOTERS,,,,,168,137,305,,,
"",,,,,,,,,,,,
245,"Govt. Primary School (GPS), Sarghoz",Sarghoz,002080301,,,,257,198,455,1,1,2
"",,TOTAL VOTERS,,,,,257,198,455,,,
"",,,,,,,,,,,,
246,"Govt. High School (GHS), Sonoghore",Sonoghore. 1,002080302,,,,420,338,758,2,2,4
"",,Sonoghore.2,002080303,,,,241,215,456,,,
"",,TOTAL VOTERS,,,,,661,553,1214,,,
"",,,,,,,,,,,,
247,"Govt. Middle School GMS), MiragramNo. 1",Miragram No. 1,002080304,,,,308,239,547,1,1,2
"",,TOTAL VOTERS,,,,,308,239,547,,,
"",,,,,,,,,,,,
248,"Govt. Middle School (GMS), Awi",Awi. 1,002080305,,,,328,313,641,2,2,4
"",,Awi. 2,002080306,,,,376,316,692,,,
"",,TOTAL VOTERS,,,,,704,629,1333,,,
"",,,,,,,,,,,,
249,"Govt. Primary School (GPS), Awi",Awi Lasht,002080307,,,,224,164,388,1,1,2
"",,TOTAL VOTERS,,,,,224,164,388,,,
"",,,,,,,,,,,,
250,"Govt. Primary School (GPS) ParwakPayeen",Parwak Payeen-I,002090101,,,,276,244,520,1,1,2
"",,TOTAL VOTERS,,,,,276,244,520,,,
"",,,,,,,,,,,,
251,"Govt. Middle School (GMS), Parwak",Parwak Payeen-II,002090102,,,,381,340,721,1,1,2
"",,TOTAL VOTERS,,,,,381,340,721,,,
"",,,,,,,,,,,,
252,"Govt. Primary School (GPS), ParwakBala",Parwak Bala,002090103,,,,421,370,791,1,1,2
"",,TOTAL VOTERS,,,,,421,370,791,,,
"",,,,,,,,,,,,
253,"Govt. Primary School (GPS), Nisur-Gol",Nisur-Gol,002090104,,,,123,98,221,1,1,2
"",,TOTAL VOTERS,,,,,123,98,221,,,
"",,,,,,,,,,,,
254,"Govt. Middle School (GMS), Parkusap",Ghoroo,002090201,,,,194,176,370,2,2,4
"",,Parkusap,002090202,,,,379,291,670,,,
"",,Pari Mali,002090203,,,,176,166,342,,,
"",,TOTAL VOTERS,,,,,749,633,1382,,,
"",,,,,,,,,,,,
255,"Govt. Middle School (GMS),  Khuzh",Khuzh Payeen,002090301,,,,239,206,445,1,1,2
"",,Khuzh Bala,002090302,,,,229,214,443,,,
"",,Diwan Gol,002090303,,,,17,27,44,,,
"",,TOTAL VOTERS,,,,,485,447,932,,,
"",,,,,,,,,,,,
256,"Govt. Primary School (GPS), Istach",Istach,002090304,,,,252,213,465,1,1,2
"",,TOTAL VOTERS,,,,,252,213,465,,,
"",,,,,,,,,,,,
257,"Govt. Middle School (GMS), Dizg",Dizig,002090305,,,,228,190,418,1,1,2
"",,Khurzg,002090306,,,,249,198,447,,,
"",,TOTAL VOTERS,,,,,477,388,865,,,
"",,,,,,,,,,,,
"",Mastuj Daralot,002090402,,,,281,256,537,,,,
"",,Mastuj Toqe,002090403,,,,199,204,403,,,
"",,TOTAL VOTERS,,,,,480,460,940,,,
"",,,,,,,,,,,,
259,"Govt. Primary School (GPS), Mastuj",Mastuj Rrakhap,002090401,,,,367,339,706,1,1,2
"",,TOTAL VOTERS,,,,,367,339,706,,,
"",,,,,,,,,,,,
260,"Govt. High School (GHS), Mastuj",Chinar,002090404,,,,485,409,894,1,1,2
"",,TOTAL VOTERS,,,,,485,409,894,,,
"",,,,,,,,,,,,
261,"Govt. Grls Middle School (GGMS),Chuinj Payeen",Chuinj Payeen,002090501,,,,377,313,690,1,1,2
"",,TOTAL VOTERS,,,,,377,313,690,,,
"",,,,,,,,,,,,
262,"Govt. Boys High School (GBHS),Chuinj",Chuinj Bala,002090502,,,,453,379,832,3,1,4
"",,Handoor,002090503,,,,453,87,540,,,
"",,TOTAL VOTERS,,,,,906,466,1372,,,
"",,,,,,,,,,,,
263,"Govt. Boys Primary School (GBPS),Kargin",Chapari,002090504,,,,264,231,495,2,1,3
"",,Kargin,002090505,,,,234,223,457,,,
"",,TOTAL VOTERS,,,,,498,454,952,,,
"",,,,,,,,,,,,
264,"Govt. Girls Primary School, Brep",Jamlasht Brep,002100101,,,,343,324,667,1,1,2
"",,,,,,,343,324,667,,,
"",,,,,,,,,,,,
265,"Govt. High School (GHS), Brep",Koch Brep,002100102,,,,506,426,932,2,1,3
"",,TOTAL VOTERS,,,,,506,426,932,,,
"",,,,,,,,,,,,
266,"Basic Health Unit (BHU), Brep",Naso Koch Brep,002100103,,,,400,373,773,1,1,2
"",,TOTAL VOTERS,,,,,400,373,773,,,
"",,,,,,,,,,,,
267,Govt. Primary School (GPS) Phashk,Yukun,002100105,,,,8,7,15,1,1,2
"",,Phashk,002100106,,,,167,123,290,,,
"",,Shiche,002100107,,,,92,77,169,,,
"",,TOTAL VOTERS,,,,,267,207,474,,,
"",,,,,,,,,,,,
268,Govt. Primary School (GPS) Mehting,Mehting,002100104,,,,143,114,257,1,1,2
"",,TOTAL VOTERS,,,,,143,114,257,,,
"",,,,,,,,,,,,
269,"Govt. Primary School (GPS), Birzoz",Birzoz,002100201,,,,164,134,298,,,
"",,TOTAL VOTERS,,,,,164,134,298,,,
"",,,,,,,,,,,,
270,"Govt. High School (GHS), Bang",Bang Payeen,002100202,,,,129,115,244,1,1,2
"",,Bang Bala,002100203,,,,332,277,609,,,
"",,TOTAL VOTERS,,,,,461,392,853,,,
"",,,,,,,,,,,,
271,Govt. Primary School (GPS) Patrongoz,Potrangaz,002100204,,,,213,178,391,1,1,2
"",,TOTAL VOTERS,,,,,213,178,391,,,
"",,,,,,,,,,,,
272,Govt. Primary School (GPS) Pawar,Pawor,002100205,,,,116,82,198,1,1,2
"",,Diosar,002100305,,,,146,115,261,,,
"",,TOTAL VOTERS,,,,,262,197,459,,,
"",,,,,,,,,,,,
273,"Govt. High Primary School (GPS),Wasum",Sholkoch,002100206,,,,89,72,161,1,1,2
"",,Wasum,002100306,,,,157,124,281,,,
"",,TOTAL VOTERS,,,,,246,196,442,,,
"",,,,,,,,,,,,
274,"Govt. High School (GHS),Zhupoo",Zhupoo,002100401,,,,174,133,307,1,1,2
"",,TOTAL VOTERS,,,,,174,133,307,,,
"",,,,,,,,,,,,
275,"Govt. Primary School (GPS), MiragramNo. 2",Miragram No. 2,002100301,,,,449,334,783,1,1,2
"",,Lashtdan,002100302,,,,41,26,67,,,
"",,TOTAL VOTERS,,,,,490,360,850,,,
"",,,,,,,,,,,,
276,"Govt. Primary School (GPS), Emit",Emit,002100303,,,,74,84,158,1,1,2
"",,Pardaan,002100304,,,,59,45,104,,,
"",,TOTAL VOTERS,,,,,133,129,262,,,
"",,,,,,,,,,,,
277,"Govt. Primary School (GPS), Gazen",Ghazain,002100402,,,,159,123,282,1,1,2
"",,TOTAL VOTERS,,,,,159,123,282,,,
"",,,,,,,,,,,,
278,Govt. Primary School (GPS) Dubargar,Unaoch,002100403,,,,124,79,203,1,1,2
"",,Dubargar,002100404,,,,124,90,214,,,
"",,TOTAL VOTERS,,,,,248,169,417,,,
"",,,,,,,,,,,,
279,Govt. Primary School (GPS) Shuisht,Yakhdan,002100405,,,,57,42,99,,,
Potk,002100406,,,,88,66,154,,,,,
Shoosht,002100501,,,,252,178,430,,,,,
Kand,002100502,,,,140,103,243,,,,,
"",,TOTAL VOTERS,,,,,537,389,926,,,
"",,,,,,,,,,,,
280,"Govt. Middle School (GMS), YarkhunLasht",Inkaip,002100503,,,,100,66,166,1,1,2
"",,Chitisar,002100504,,,,59,43,102,,,
"",,Yarkhun Lasht,002100505,,,,105,60,165,,,
"",,Gherarum,002100506,,,,169,123,292,,,
"",,Kankhun,002100507,,,,53,35,88,,,
"",,TOTAL VOTERS,,,,,486,327,813,,,
"",,,,,,,,,,,,
281,Govt. Primary School (GPS) Broghol,Kishmanja,002100601,,,,9,5,14,1,1,2
"",,Garamchashma,002100602,,,,86,59,145,,,
"",,Arqoon,002100603,,,,66,55,121,,,
"",,Weedin Khot,002100604,,,,7,6,13,,,
"",,Shikorwaz,002100605,,,,87,59,146,,,
"",,Lashkarghaz,002100606,,,,79,36,115,,,
"",,TOTAL VOTERS,,,,,334,220,554,,,
