291,"Government Boys PrimarySchool Taroor (Permanent)",Taroor,258041206,-,-,,214,190,404,2,1,3
"",,Taroor,258041207,-,-,,355,224,579,,,
"",,Taroor,258041208,-,-,,301,227,528,,,
291 Total,,,,-,-,-,870,641,1511,2,1,3
292,"Government Boys HigherSecondry School (Old",Rodu Sultan,258041301,-,-,,449,269,718,1,1,2
"",,Rodu Sultan,258041302,-,-,,128,80,208,,,
292 Total,,,,-,-,-,577,349,926,1,1,2
293,"Government Girls PrimarySchool Basti Qatala (Rodu",Rodu Sultan,258041303,-,-,,80,62,142,1,1,2
"",,Rodu Sultan,258041304,-,-,,262,204,466,,,
293 Total,,,,-,-,-,342,266,608,1,1,2
294,"Government Boys HigherSecondry School (PrimaryPortion) Rodu Sultan",Rodu Sultan,258041305,-,-,,252,0,252,2,0,2
Rodu Sultan,258041306,-,-,,403,0,403,,,,,
Rodu Sultan,258041307,-,-,,393,0,393,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
295,"Government Boys HigherSecondry School (HighPortion) Rodu Sultan",Rodu Sultan,258041305,-,-,,0,187,187,0,2,2
"",,Rodu Sultan,258041306,-,-,,0,297,297,,,
"",,Rodu Sultan,258041307,-,-,,0,270,270,,,
295 Total,,,,-,-,-,0,754,754,0,2,2
296,"Oxford Public (PEF) SchoolKallar Pur Rodu Sultan(Permanent)",Rodu Sultan,258041308,-,-,,438,0,438,3,0,3
"",,Rodu Sultan,258041309,-,-,,370,0,370,,,
"",,Rodu Sultan,258041310,-,-,,235,0,235,,,
296 Total,,,,-,-,-,1043,0,1043,3,0,3
297,"Government Boys PrimarySchool Kallar Pur Rodu Sultan(Permanent)",Rodu Sultan,258041308,-,-,,0,338,338,0,4,4
"",,Rodu Sultan,258041309,-,-,,0,272,272,,,
"",,Rodu Sultan,258041310,-,-,,0,180,180,,,
"",,Rodu Sultan,258041311,-,-,,0,338,338,,,
"",,Rodu Sultan,258041312,-,-,,0,524,524,,,
297 Total,,,,-,-,-,0,1652,1652,0,4,4
298,"Government Girls HighSchool Rodu Sultan",Rodu Sultan,258041311,-,-,,430,0,430,2,0,2
"",,Rodu Sultan,258041312,-,-,,695,0,695,,,
298 Total,,,,-,-,-,1125,0,1125,2,0,2
299,"Government Girls HighSchool (Primary Portion)Rodu Sultan (Permanent)",Rodu Sultan,258041313,-,-,,0,402,402,0,2,2
"",,Rodu Sultan,258041314,-,-,,0,279,279,,,
"",,Rodu Sultan,258041315,-,-,,0,109,109,,,
299 Total,,,,-,-,-,0,790,790,0,2,2
300,"Rural Health Center RoduSultan (Permanent)",Rodu Sultan,258041313,-,-,,508,0,508,2,0,2
"",,Rodu Sultan,258041314,-,-,,350,0,350,,,
"",,Rodu Sultan,258041315,-,-,,123,0,123,,,
300 Total,,,,-,-,-,981,0,981,2,0,2
301,"Government Girls SecondarySchool (Double Story) Rodu",Rodu Sultan,258041316,-,-,,292,214,506,2,1,3
"",,Rodu Sultan,258041317,-,-,,401,280,681,,,
301 Total,,,,-,-,-,693,494,1187,2,1,3
302,"Government Boys HighSchool Uch Gul Imam",Uch Gul Imam,258041401,-,-,,728,584,1312,2,1,3
Uch Gul Imam,258041402,-,-,,92,95,187,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
303,"Government Girls ElementarySchool Chah Kariwala UchGul Imam (Permanent)",Uch Gul Imam,258041403,-,-,,401,0,401,3,0,3
"",,Uch Gul Imam,258041404,-,-,,594,0,594,,,
"",,Uch Gul Imam,258041405,-,-,,263,0,263,,,
303 Total,,,,-,-,-,1258,0,1258,3,0,3
304,"Government Girls ElementarySchool Chah Kariwala UchGul Imam (Permanent)",Uch Gul Imam,258041403,-,-,,0,242,242,0,3,3
"",,Uch Gul Imam,258041404,-,-,,0,380,380,,,
"",,Uch Gul Imam,258041405,-,-,,0,220,220,,,
304 Total,,,,-,-,-,0,842,842,0,3,3
305,"Government Boys PrimarySchool Sikandar Abad",Qaisar Wala,258041502,-,-,,332,246,578,1,1,2
"",,-,-,Dara Sakhira,258050405,,126,116,242,,,
305 Total,,,,-,-,-,458,362,820,1,1,2
306,"Government Boys ElementrySchool Sikandar AbadWasawa (Permanent)",Wasawa,258041503,-,-,,410,0,410,3,0,3
"",,Wasawa,258041504,-,-,,422,0,422,,,
"",,Wasawa,258041505,-,-,,421,0,421,,,
306 Total,,,,-,-,-,1253,0,1253,3,0,3
307,"Government Boys ElementrySchool Sikandar AbadWasawa (Permanent)",Wasawa,258041503,-,-,,0,238,238,0,3,3
"",,Wasawa,258041504,-,-,,0,336,336,,,
"",,Wasawa,258041505,-,-,,0,281,281,,,
307 Total,,,,-,-,-,0,855,855,0,3,3
308,"Government Boys PrimarySchool Jundal (Permanent)",Gadara,159020101,-,-,,841,633,1474,1,1,2
308 Total,,,,-,-,-,841,633,1474,1,1,2
309,"Government Boys HighSchool Gadara (Permanent)",Gadara,159020102,-,-,,250,186,436,1,1,2
"",,Gadara,159020103,-,-,,457,339,796,,,
309 Total,,,,-,-,-,707,525,1232,1,1,2
310,"Government Boys PrimarySchool Gadara Sharqi",Gadara,159020104,-,-,,360,202,562,1,1,2
Gadara,159020105,-,-,,302,224,526,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
311,"Government Boys ElementrySchool Makorian Wala",Gadara,159020106,-,-,,292,207,499,1,1,2
"",,Janan,159020201,-,-,,263,185,448,,,
311 Total,,,,-,-,-,555,392,947,1,1,2
312,"Government Boys PrimarySchool Basti Tarar",Gadara,159020107,-,-,,404,257,661,1,1,2
"",,Gadara,159020108,-,-,,115,79,194,,,
312 Total,,,,-,-,-,519,336,855,1,1,2
313,"Government Boys PrimarySchool Janan (Pehlwan Wala)(Permanent)",Janan,159020202,-,-,,1017,648,1665,1,1,2
313 Total,,,,-,-,-,1017,648,1665,1,1,2
314,"Government Model BoysPrimary School Anayat Shah(Male) (Permanent)",Anayat Shah,159020301,-,-,,303,0,303,2,0,2
"",,Anayat Shah,159020302,-,-,,435,0,435,,,
"",,Anayat Shah,159020303,-,-,,276,0,276,,,
"",,Bela Garh,159020304,-,-,,160,0,160,,,
"",,Bela Kamlana,159020305,-,-,,106,0,106,,,
314 Total,,,,-,-,-,1280,0,1280,2,0,2
315,"Government Model GirlsPrimary School Anayat Shah(Female) (Permanent)",Anayat Shah,159020301,-,-,,0,185,185,0,3,3
"",,Anayat Shah,159020302,-,-,,0,335,335,,,
"",,Anayat Shah,159020303,-,-,,0,175,175,,,
"",,Bela Garh,159020304,-,-,,0,111,111,,,
"",,Bela Kamlana,159020305,-,-,,0,74,74,,,
315 Total,,,,-,-,-,0,880,880,0,3,3
316,"Government Boys ElementrySchool Mehmood Shah(Permanent)",Mehmood Shah,159020401,-,-,,433,297,730,2,2,4
"",,Mehmood Shah,159020402,-,-,,283,180,463,,,
"",,Mehmood Shah,159020403,-,-,,243,172,415,,,
316 Total,,,,-,-,-,959,649,1608,2,2,4
317,"Government Boys PrimarySchool Jhook Dargai Shah",Jhook Dargai Shah,159020404,-,-,,173,122,295,1,1,2
"",,Chak No. 4/2-L,159020605,-,-,,199,135,334,,,
317 Total,,,,-,-,-,372,257,629,1,1,2
318,"Government Boys PrimarySchool Chak No. 3/2-L(Permanent)",Chak No. 3/2-L,159020405,-,-,,297,184,481,1,1,2
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
319,"Government Model BoysPrimary School MehmoodKot (Male) (Permanent)",Mehmood Kot,159020501,-,-,,283,0,283,3,0,3
"",,Mehmood Kot,159020502,-,-,,296,0,296,,,
"",,Mehmood Kot,159020503,-,-,,405,0,405,,,
"",,Mehmood Kot,159020504,-,-,,506,0,506,,,
319 Total,,,,-,-,-,1490,0,1490,3,0,3
320,"Government Model GirlsPrimary School MehmoodKot (Female) (Permanent)",Mehmood Kot,159020501,-,-,,0,157,157,0,2,2
"",,Mehmood Kot,159020502,-,-,,0,204,204,,,
"",,Mehmood Kot,159020503,-,-,,0,219,219,,,
"",,Mehmood Kot,159020504,-,-,,0,342,342,,,
320 Total,,,,-,-,-,0,922,922,0,2,2
321,"Government Boys PrimarySchool Chak No. 2/2-L",Chak No. 2/2-L,159020505,-,-,,325,214,539,1,1,2
"",,Chak No. 2/2-L,159020506,-,-,,198,142,340,,,
321 Total,,,,-,-,-,523,356,879,1,1,2
322,"Government BoysElementary School Jaiwain(Male) (Permanent)",Jaiwain,159020601,-,-,,349,0,349,3,0,3
"",,Jaiwain,159020602,-,-,,526,0,526,,,
"",,Jaiwain,159020603,-,-,,392,0,392,,,
"",,Jaiwain,159020604,-,-,,348,0,348,,,
322 Total,,,,-,-,-,1615,0,1615,3,0,3
323,"Government Girls ElementrySchool Riaz Abad (Female)(Permanent)",Jaiwain,159020601,-,-,,0,222,222,0,2,2
"",,Jaiwain,159020602,-,-,,0,442,442,,,
"",,Jaiwain,159020603,-,-,,0,297,297,,,
"",,Jaiwain,159020604,-,-,,0,189,189,,,
323 Total,,,,-,-,-,0,1150,1150,0,2,2
324,"Government Boys HighSchool Gilkala (Male)(Permanent)",Basti Gulkala,159020701,-,-,,316,168,484,2,2,4
"",,Basti Gulkala,159020702,-,-,,282,206,488,,,
"",,Basti Gulkala,159020703,-,-,,441,282,723,,,
324 Total,,,,-,-,-,1039,656,1695,2,2,4
325,"Government Girls HighSchool Sharif Abad (Female)(Permanent)",Basti Gulkala,159020704,-,-,,466,294,760,2,2,4
Basti Gulkala,159020705,-,-,,418,192,610,,,,,
Basti Gulkala,159020706,-,-,,226,133,359,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
326,"Government BoysElementary School Basti SialKot (Male) (Permanent)",Sialkot,159020801,-,-,,554,0,554,3,0,3
"",,Sialkot,159020802,-,-,,356,0,356,,,
"",,Sialkot,159020803,-,-,,406,0,406,,,
"",,Sialkot,159020804,-,-,,296,0,296,,,
"",,Chak No. 1/2-L,159020805,-,-,,190,0,190,,,
326 Total,,,,-,-,-,1802,0,1802,3,0,3
327,"Government Girls PrimarySchool Sial Kot (Female)(Permanent)",Sialkot,159020801,-,-,,0,210,210,0,3,3
"",,Sialkot,159020802,-,-,,0,350,350,,,
"",,Sialkot,159020803,-,-,,0,208,208,,,
"",,Sialkot,159020804,-,-,,0,165,165,,,
"",,Chak No. 1/2-L,159020805,-,-,,0,126,126,,,
327 Total,,,,-,-,-,0,1059,1059,0,3,3
328,"Government Boys PrimarySchool Chak No. 1/2-R",Chak No. 1/2-R,159020806,-,-,,400,271,671,1,1,2
"",,Chak No. 1/2-R,159020807,-,-,,113,80,193,,,
328 Total,,,,-,-,-,513,351,864,1,1,2
329,"Government Boys HighSchool Garh Morr",Basti Lal,159020901,-,-,,347,229,576,2,2,4
"",,Chak No. 4/3-L,159020903,-,-,,768,524,1292,,,
329 Total,,,,-,-,-,1115,753,1868,2,2,4
330,"Government Boys PrimarySchool Sheikh Jalal Shah",Chak No. 3/3-L,159020902,-,-,,207,128,335,1,1,2
"",,Wijhi,159021001,-,-,,199,176,375,,,
330 Total,,,,-,-,-,406,304,710,1,1,2
331,"Government Boys PrimarySchool Chak No. 1/3-R(Permanent)",Chak No. 1/3-R,159020904,-,-,,170,87,257,1,1,2
331 Total,,,,-,-,-,170,87,257,1,1,2
332,"Government Boys ElementrySchool Chak No. 1/3-L",Chak No. 1/3-L,159021002,-,-,,340,200,540,2,1,3
Chak No. 2/3-L,159021004,-,-,,215,127,342,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
333,"Government Boys PrimarySchool Pir Abdur Rahman(Male) (Permanent)","Pir Abdur RahmanShumali",159021101,-,-,,329,0,329,4,0,4
"",,"Pir Abdur RahmanShumali",159021102,-,-,,525,0,525,,,
"",,"Pir Abdur RahmanShumali",159021103,-,-,,345,0,345,,,
"",,"Pir Abdur RahmanShumali",159021104,-,-,,103,0,103,,,
"",,"Pir Abdur RahmanShumali",159021105,-,-,,498,0,498,,,
"",,"Pir Abdur RahmanShumali",159021113,-,-,,87,0,87,,,
333 Total,,,,-,-,-,1887,0,1887,4,0,4
334,"Government Boys PrimarySchool Chak Haideri BastiAfghan (Female) (Permanent)","Pir Abdur RahmanShumali",159021101,-,-,,0,222,222,0,4,4
"Pir Abdur RahmanShumali",159021102,-,-,,0,398,398,,,,,
"Pir Abdur RahmanShumali",159021103,-,-,,0,293,293,,,,,
"Pir Abdur RahmanShumali",159021104,-,-,,0,67,67,,,,,
"Pir Abdur RahmanShumali",159021105,-,-,,0,391,391,,,,,
"Pir Abdur RahmanShumali",159021113,-,-,,0,81,81,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
335,"Government Boys HighSchool (Middle Portion) PirAbdul Rehman (Male)(Permanent)","Pir Abdur RahmanShumali",159021106,-,-,,535,0,535,3,0,3
"",,"Pir Abdur RahmanShumali",159021107,-,-,,376,0,376,,,
"",,"Pir Abdur RahmanShumali",159021110,-,-,,548,0,548,,,
"",,"Pir Abdur RahmanShumali",159021112,-,-,,165,0,165,,,
335 Total,,,,-,-,-,1624,0,1624,3,0,3
336,"Government Boys HighSchool (Middle Portion) PirAbdul Rehman (Male)(Permanent)","Pir Abdur RahmanShumali",159021106,-,-,,0,458,458,0,3,3
"",,"Pir Abdur RahmanShumali",159021107,-,-,,0,327,327,,,
"",,"Pir Abdur RahmanShumali",159021110,-,-,,0,395,395,,,
"",,"Pir Abdur RahmanShumali",159021112,-,-,,0,93,93,,,
336 Total,,,,-,-,-,0,1273,1273,0,3,3
337,"Government Girls HighSchool Pir Abdul RehmanShumali(Permanent) MiddlePortion","Pir Abdur RahmanShumali",159021108,-,-,,673,0,673,3,0,3
"Pir Abdur RahmanShumali",159021109,-,-,,262,0,262,,,,,
"Pir Abdur RahmanShumali",159021111,-,-,,441,0,441,,,,,
"Pir Abdur RahmanShumali",159021114,-,-,,286,0,286,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
338,"Government Girls HighSchool Pir Abdul RehmanShumali(Permanent) HighPortion","Pir Abdur RahmanShumali",159021108,-,-,,0,405,405,0,3,3
"",,"Pir Abdur RahmanShumali",159021109,-,-,,0,272,272,,,
"",,"Pir Abdur RahmanShumali",159021111,-,-,,0,345,345,,,
"",,"Pir Abdur RahmanShumali",159021114,-,-,,0,248,248,,,
338 Total,,,,-,-,-,0,1270,1270,0,3,3
339,"Government Boys HighSchool Hazrat Sultan Bahu(Permanent) Multi PurpesHall",Hazrat Sultan Bahu,159021201,-,-,,839,568,1407,1,1,2
339 Total,,,,-,-,-,839,568,1407,1,1,2
340,"Government Boys HighSchool Hazrat Sultan Bahu(Permanent)",Hazrat Sultan Bahu,159021202,-,-,,786,356,1142,1,1,2
340 Total,,,,-,-,-,786,356,1142,1,1,2
341,"Government Girls HighSchool Hazrat Sultan Bahu(Permanent)",Hazrat Sultan Bahu,159021203,-,-,,995,716,1711,2,2,4
341 Total,,,,-,-,-,995,716,1711,2,2,4
342,"Government Girls PrimarySchool Chak No. 12/3-L(Permanent)",Bhidwal,159021204,-,-,,118,113,231,1,1,2
"",,Chak No. 12/3-L,159021407,-,-,,199,124,323,,,
"",,Chak No. 12/3-L,159021408,-,-,,324,208,532,,,
342 Total,,,,-,-,-,641,445,1086,1,1,2
343,"Government Girls PrimarySchool Naeem Garwah(Permanent)",Dul,159021301,-,-,,461,345,806,1,1,2
343 Total,,,,-,-,-,461,345,806,1,1,2
344,"Government Girls PrimarySchool Chah Mehmood Wala",Dul,159021302,-,-,,604,481,1085,2,2,4
Dul,159021308,-,-,,410,225,635,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,,
345,"Government Boys HighSchool (Primary Portion) Dul(Permanent)",Dul,159021303,-,-,,602,455,1057,1,1,2
345 Total,,,,-,-,-,602,455,1057,1,1,2
346,"Government Boys HighSchool Dul (Permanent)",Dul,159021304,-,-,,290,210,500,1,1,2
"",Dul,159021305,-,-,,354,286,640,,,,
346 Total,,,,-,-,-,644,496,1140,1,1,2
347,"Government Boys HighSchool (Middle Portion) Dul",Dul,159021306,-,-,,447,313,760,2,2,4
"",Dul,159021307,-,-,,406,349,755,,,,
347 Total,,,,-,-,-,853,662,1515,2,2,4
348,"Government Model GirlsPrimary School Sewa Sadat",Shah Yousafi,159021401,-,-,,310,271,581,2,2,4
"",Sewa Sadat,159021706,-,-,,621,468,1089,,,,
348 Total,,,,-,-,-,931,739,1670,2,2,4
349,"Government Boys PrimarySchool Diraj (Permanent)",Diraj,159021402,-,-,,692,594,1286,1,1,2
349 Total,,,,-,-,-,692,594,1286,1,1,2
350,"Government BoysElementary School Chak No.11/3L (Male)",Chak No. 11/3L,159021403,-,-,,268,0,268,2,0,2
"",Chak No. 11/3L,159021404,-,-,,438,0,438,,,,
"",Chak No. 11/3L,159021405,-,-,,272,0,272,,,,
"",Chak No. 11/3L,159021406,-,-,,263,0,263,,,,
350 Total,,,,-,-,-,1241,0,1241,2,0,2
351,"Government Girls PrimarySchool Chak No. 11/3-LFemale (Permanent)",Chak No. 11/3-L,159021403,-,-,,0,208,208,0,2,2
"",Chak No. 11/3-L,159021404,-,-,,0,338,338,,,,
"",Chak No. 11/3-L,159021405,-,-,,0,192,192,,,,
"",Chak No. 11/3-L,159021406,-,-,,0,192,192,,,,
351 Total,,,,-,-,-,0,930,930,0,2,2
352,"Government Girls PrimarySchool Kasooana Janoobi(Permanent)",Kasooana,159021501,-,-,,434,287,721,1,1,2
352 Total,,,,-,-,-,434,287,721,1,1,2
353,"Goernment Boys PrimarySchool Kasooana (Male)",Kasooana,159021502,-,-,,519,0,519,2,0,2
Kasooana,159021503,-,-,,659,0,659,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
354,"Government GirlsCommunity Model School",Kasooana,159021502,-,-,,0,372,372,0,2,2
"",,Kasooana,159021503,-,-,,0,573,573,,,
354 Total,,,,-,-,-,0,945,945,0,2,2
355,"Government High SchoolChak No. 6/3-L (Permanent)",Chak No. 6/3-L,159021504,-,-,,636,434,1070,2,2,4
"",,Chak No. 6/3-L,159021505,-,-,,350,233,583,,,
355 Total,,,,-,-,-,986,667,1653,2,2,4
356,"Government Model BoysPrimary School Dhara QanbarShah(Permanent)",Pir Abdur Rahman Janubi,159021601,-,-,,898,676,1574,2,2,4
"",,Chak No.13/3-L,159021602,-,-,,300,188,488,,,
"",,Najaf Shah,159021603,-,-,,40,39,79,,,
356 Total,,,,-,-,-,1238,903,2141,2,2,4
357,"Government Boys PrimarySchool Kapuri (Permanent)",Kapuri,159021701,-,-,,459,318,777,2,2,4
"",,Kapuri,159021702,-,-,,233,153,386,,,
"",,Kapuri,159021703,-,-,,372,256,628,,,
357 Total,,,,-,-,-,1064,727,1791,2,2,4
358,"Government Girls ElementarySchool (Primary Portion) JamGhulam Abbas Kapuri",Kapuri,159021704,-,-,,187,123,310,2,1,3
"",,Kapuri,159021705,-,-,,317,205,522,,,
"",,Chak No. 2/3-R,159021707,-,-,,172,114,286,,,
358 Total,,,,-,-,-,676,442,1118,2,1,3
359,"Government Boys ElementrySchool Douloana (PrimaryPortion)  (Permanent)",Douloana Gharbi,159031101,-,-,,517,344,861,1,1,2
359 Total,,,,-,-,-,517,344,861,1,1,2
360,"Government Boys HighSchool (Old Building) DagriSharqi (Male) (Permanent)",Dagri,159030701,-,-,,247,0,247,3,0,3
"",,Dagri,159030702,-,-,,476,0,476,,,
"",,Dagri,159030704,-,-,,465,0,465,,,
"",,Dagri,159030705,-,-,,189,0,189,,,
360 Total,,,,-,-,-,1377,0,1377,3,0,3
361,"Government Boys HighSchool (New Building) DagriSharqi (Female) (Permanent)",Dagri,159030701,-,-,,0,190,190,0,2,2
Dagri,159030702,-,-,,0,339,339,,,,,
Dagri,159030704,-,-,,0,296,296,,,,,
Dagri,159030705,-,-,,0,132,132,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
362,"Government Boys PrimarySchool Dagri Gharbi(Permanent)",Dagri,159030703,-,-,,338,0,338,3,0,3
"",,Dagri,159030706,-,-,,398,0,398,,,
"",,Dagri,159030707,-,-,,412,0,412,,,
362 Total,,,,-,-,-,1148,0,1148,3,0,3
363,"Government Boys PrimarySchool Dagri Gharbi(Permanent)",Dagri,159030703,-,-,,0,208,208,0,2,2
"",,Dagri,159030706,-,-,,0,249,249,,,
"",,Dagri,159030707,-,-,,0,315,315,,,
363 Total,,,,-,-,-,0,772,772,0,2,2
364,"Government Boys HighSchool Kot Bahadar Shah(Male) (Permanent)",Kot Bahadar Shah,159030708,-,-,,811,0,811,3,0,3
"",,Kot Bahadar Shah,159030709,-,-,,577,0,577,,,
"",,Kot Bahadar Shah,159030710,-,-,,297,0,297,,,
364 Total,,,,-,-,-,1685,0,1685,3,0,3
365,"Government Girls ElementarySchoolKot Bahadar Shah",Kot Bahadar Shah,159030708,-,-,,0,538,538,0,2,2
"",,Kot Bahadar Shah,159030709,-,-,,0,442,442,,,
"",,Kot Bahadar Shah,159030710,-,-,,0,192,192,,,
365 Total,,,,-,-,-,0,1172,1172,0,2,2
366,"Government Boys HigherSecondry School (PrimaryPortion) Hassu Balail(Permanent)",Hassu Balail,159030801,-,-,,623,0,623,4,0,4
"",,Hassu Balail,159030802,-,-,,881,0,881,,,
"",,Hassu Balail,159030803,-,-,,321,0,321,,,
"",,Hassu Balail,159030811,-,-,,118,0,118,,,
366 Total,,,,-,-,-,1943,0,1943,4,0,4
367,"Government Girls HighSchool (High Portion) HassuBalail (Female) (Permanent)",Hassu Balail,159030801,-,-,,0,428,428,0,4,4
"",,Hassu Balail,159030802,-,-,,0,619,619,,,
"",,Hassu Balail,159030803,-,-,,0,195,195,,,
"",,Hassu Balail,159030811,-,-,,0,59,59,,,
367 Total,,,,-,-,-,0,1301,1301,0,4,4
368,"Government Boys HigherSecondry School (MiddlePortion) Hassu Balail (Male)",Hassu Balail,159030804,-,-,,545,0,545,2,0,2
"",,Hassu Balail,159030805,-,-,,346,0,346,,,
"",,Hassu Balail,159030810,-,-,,377,0,377,,,
368 Total,,,,-,-,-,1268,0,1268,2,0,2
369,"Government Boys HigherSecondary School (HighPortion) Hassu Balail",Hassu Balail,159030804,-,-,,0,340,340,0,2,2
Hassu Balail,159030805,-,-,,0,284,284,,,,,
Hassu Balail,159030810,-,-,,0,255,255,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
370,"Government Boys HigherSecondry School (MiddlePortion) Hassu Balail (Male)(Permanent)",Hassu Balail,159030806,-,-,,267,0,267,3,0,3
"",,Hassu Balail,159030807,-,-,,338,0,338,,,
"",,Hassu Balail,159030808,-,-,,339,0,339,,,
"",,Hassu Balail,159030809,-,-,,326,0,326,,,
"",,Hassu Balail,159030812,-,-,,189,0,189,,,
370 Total,,,,-,-,-,1459,0,1459,3,0,3
371,"Government Boys HigherSecondary School (HighPortion) Hassu Balail(Female) (Permanent)",Hassu Balail,159030806,-,-,,0,182,182,0,3,3
"",,Hassu Balail,159030807,-,-,,0,276,276,,,
"",,Hassu Balail,159030808,-,-,,0,247,247,,,
"",,Hassu Balail,159030809,-,-,,0,248,248,,,
"",,Hassu Balail,159030812,-,-,,0,169,169,,,
371 Total,,,,-,-,-,0,1122,1122,0,3,3
372,"Government Boys PrimarySchool Sipranwan Wala",Baharr Sharqi,159030901,-,-,,528,346,874,2,1,3
"",,Baharr Sharqi,159030902,-,-,,323,277,600,,,
372 Total,,,,-,-,-,851,623,1474,2,1,3
373,"Government Boys PrimarySchool Sadiq Abad(Permanent)",Baharr Sharqi,159030903,-,-,,489,297,786,1,1,2
373 Total,,,,-,-,-,489,297,786,1,1,2
374,"Government BoysElementary School Baharr(Permanent)",Bahar Gharbi,159031001,-,-,,701,518,1219,2,2,4
"",,Bahar Gharbi,159031004,-,-,,138,122,260,,,
"",,Bahar Gharbi,159031005,-,-,,315,222,537,,,
374 Total,,,,-,-,-,1154,862,2016,2,2,4
375,"Government Girls PrimarySchool Sultan Wala BaharGharbi (Permanent)",Bahar Gharbi,159031002,-,-,,626,394,1020,1,1,2
375 Total,,,,-,-,-,626,394,1020,1,1,2
376,"Government Girls PrimarySchool Basti Ahmed Din",Bahar Gharbi,159031003,-,-,,218,149,367,1,1,2
"",,Bahar Gharbi,159031006,-,-,,365,239,604,,,
376 Total,,,,-,-,-,583,388,971,1,1,2
377,"Government Boys PrimarySchool Laghari (Permanent)",Laghari,159031007,-,-,,44,34,78,1,1,2
Laghari,159031008,-,-,,275,182,457,,,,,
