11,"11. Govt.Model High School(Ele. Portion)(Female) (P)",,,Mohallah Islam Pura,160080204,,0,647,647,,,
"",,,,Mohallah Islam Pura,160080205,,0,632,632,,,
"",TOTAL,,0,1279,1279,0,3,3,,,,
12,"12. Govt.Girls High School. No.2.NearWater Works No.1(Male)     (P)",,,Islam Pura/ Raja Park,160080304,,686,0,686,,,
"",,,,Raja Park/ Islam Pura,160080305,,393,0,393,,,
"",,,,Islam Pura,160080306,,65,0,65,,,
"",TOTAL,,1144,0,1144,3,0,3,,,,
13,"13. Govt.Girls High School. No.2.NearWater Works No.1(Female)   (P)",,,Islam Pura/ Raja Park,160080304,,0,622,622,,,
"",,,,Raja Park/ Islam Pura,160080305,,0,397,397,,,
"",,,,Islam Pura,160080306,,0,67,67,,,
"",TOTAL,,0,1086,1086,0,3,3,,,,
14,"14. Govt.  Boys Primary School No-3Gobind Pura   (Male) (P)",,,Muhammad Pura,160080401,,380,0,380,,,
"",,,,Muhammad Pura,160080402,,136,0,136,,,
"",,,,Sattara Colony,160080403,,383,0,383,,,
"",,,,Gobind Pura,160080404,,490,0,490,,,
"",TOTAL,,1389,0,1389,3,0,3,,,,
15,"15. X-E.N. High way Office T.T.Singh(Female)   (T)",,,Muhammad Pura,160080401,,0,323,323,,,
"",,Muhammad Pura,160080402,,0,108,108,,,,,
"",,Sattara Colony,160080403,,0,309,309,,,,,
"",,Gobind Pura,160080404,,0,441,441,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral rollin case of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
16,"16. Govt.  Boys Primary School No-3Gobind Pura   (Male) (P)",,,Gobind Pura,160080405,,926,0,926,,,
"",,,,Gobind Pura,160080408,,34,0,34,,,
"",,,,Muhammad Pura,160080406,,459,0,459,,,
"",,,,Muhammad Pura,160080407,,328,0,328,,,
"",TOTAL,,1747,0,1747,4,0,4,,,,
17,"17. X-E.N. High way Office T.T.Singh(Female)   (T)",,,Gobind Pura,160080405,,0,799,799,,,
"",,,,Gobind Pura,160080408,,0,23,23,,,
"",,,,Muhammad Pura,160080406,,0,361,361,,,
"",,,,Muhammad Pura,160080407,,0,317,317,,,
"",TOTAL,,0,1500,1500,0,3,3,,,,
18,"18. Govt;Model P/S faiz colony (Male)(P)",,,Officer Colony/Civil Line,160080501,,323,0,323,,,
"",,,,Mustafa Abad/Tufail Nagar,160080502,,319,0,319,,,
"",,,,Mustafa Abad,160080503,,296,0,296,,,
"",TOTAL,,938,0,938,2,0,2,,,,
19,19.  Govt Model P/S faiz colony ( Male),,,Faiz Colony,160080504,,217,0,217,,,
"",,,,Faiz Colony,160080505,,603,0,603,,,
"",,,,Faiz Colony,160080506,,218,0,218,,,
"",TOTAL,,1038,0,1038,3,0,3,,,,
20,"20.  Govt;Model P/S faiz colony (Female)(P)",,,Faiz Colony,160080504,,0,189,189,,,
"",,,,Faiz Colony,160080505,,0,532,532,,,
"",,,,Faiz Colony,160080506,,0,205,205,,,
"",TOTAL,,0,926,926,0,2,2,,,,
21,"21. Govt;Model P/S faiz colony (Female)(P)",,,Officer Colony/Civil Line,160080501,,0,302,302,,,
"",,,,Mustafa Abad/Tufail Nagar,160080502,,0,277,277,,,
"",,,,Mustafa Abad,160080503,,0,261,261,,,
"",TOTAL,,0,840,840,0,2,2,,,,
22,"22. E.A.D.A. Office Near RailwayStation(Male)    (T)",,,Housing Colony,160070301,,727,0,727,,,
"",,,,Housing Colony,160070302,,528,0,528,,,
"",TOTAL,,1255,0,1255,3,0,3,,,,
23,"23. Govt. Boys Elemantary School.Housing Colony No.1.(Female) (P)",,,Housing Colony,160070301,,0,669,669,,,
"",,,,Housing Colony,160070302,,0,500,500,,,
"",TOTAL,,0,1169,1169,0,3,3,,,,
24,"24. Govt.Girls High Jafferia School.  (FrontPortion)(Male) (P)",,,Disposal Colony,160070303,,518,0,518,,,
"",,Hadda Rori,160070304,,557,0,557,,,,,
"",,Housing Colony,160070305,,111,0,111,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral rollin case of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
25,"25. Govt.Girls High Jafferia School. (BackPortion)(Female)        (P)",,,Disposal Colony,160070303,,0,471,471,,,
"",,,,Hadda Rori,160070304,,0,457,457,,,
"",,,,Housing Colony,160070305,,0,113,113,,,
"",TOTAL,,0,1041,1041,0,3,3,,,,
26,"26. Govt.Boys Elementry School.(Iqra)Bakhshi Park Gao Shallah Road.(Male)(P)",,,Sarfraz Colony,160070603,,223,0,223,,,
"",,,,Sharif Colony,160070604,,117,0,117,,,
"",,,,Sharif Colony/ Zia Colony,160070605,,348,0,348,,,
"",,,,Bakhshi Park,160070607,,599,0,599,,,
"",,,,Chak 331 JB Sher Garh,160070610,,511,0,511,,,
"",TOTAL,,1798,0,1798,4,0,4,,,,
27,"27. Govt. Elementry School Bakhshi ParkGao Shallah Road.      (Female) (P)",,,Sarfraz Colony,160070603,,0,227,227,,,
"",,,,Sharif Colony,160070604,,0,120,120,,,
"",,,,Sharif Colony/ Zia Colony,160070605,,0,282,282,,,
"",,,,Bakhshi Park,160070607,,0,496,496,,,
"",,,,Chak 331 JB Sher Garh,160070610,,0,403,403,,,
"",TOTAL,,0,1528,1528,0,4,4,,,,
28,"28. Govt.Boys Islaima Secondry SchoolToba Tek Singh.",,,Kachi Basti,160070401,,485,0,485,,,
"",,,,Kachi Basti,160070608,,972,0,972,,,
"",TOTAL,,1457,0,1457,3,0,3,,,,
29,"29.  Govt.Boys Islaima Secondry SchoolToba Tek Singh. (Male)  (P)",,,Sarhand Colony,160070402,,634,0,634,,,
"",,,,Mohallah Eid Gah,160070403,,417,0,417,,,
"",TOTAL,,1051,0,1051,3,0,3,,,,
30,"30.  Govt.Girls High School No.1. Eid GahRoad Toba Tek Singh   (Female)  (P)",,,Sarhand Colony,160070402,,0,553,553,,,
"",,,,Mohallah Eid Gah,160070403,,0,383,383,,,
"",TOTAL,,0,936,936,0,2,2,,,,
31,"31. Govt.Girls High School No.1. Eid GahRoad Toba Tek Singh   (Female)  (P)",,,Kachi Basti,160070401,,0,460,460,,,
"",,,,Kachi Basti,160070608,,0,840,840,,,
"",TOTAL,,"#NAME?","#NAME?","#NAME?",0,3,3,,,,
32,"32. Govt.Latif High School, Toba tekSingh.(Combined)    (P)",,,Bakhshi Park,160070601,,485,362,847,,,
"",TOTAL,,485,362,847,2,2,4,,,,
33,"33. (27) Govt.Latif High School, Toba tekSingh.(Male)   (P)",,,Bakhshi Park,160070602,,482,0,482,,,
"",,,,Bakhshi Park,160070609,,388,0,388,,,
"",,,,Bakhshi Park,160070606,,3,0,3,,,
"",TOTAL,,873,0,873,2,0,2,,,,
34,"34. Govt.Latif High School, Toba tek Singh.(Female)  (P)",,,Bakhshi Park,160070602,,0,407,407,,,
"",,Bakhshi Park,160070609,,0,304,304,,,,,
"",,Bakhshi Park,160070606,,0,3,3,,,,,
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral rollin case of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
35,"35. Govt.Boys Primary School. No.4.AwamiBasti.(Male)  (P)",,,Awami Basti/Shaja Colony,160070504,,258,0,258,,,
"",,,,Sarhand Colony,160070505,,784,0,784,,,
"",TOTAL,,1042,0,1042,3,0,3,,,,
36,"36.  Govt.Boys Primary School. No.4.AwamiBasti.(Combined)   (P)",,,Awami Basti,160070506,,593,502,1095,,,
"",,,,Manzoor Town,160070507,,223,186,409,,,
"",TOTAL,,816,688,1504,2,2,4,,,,
37,"37. Govt.Primary School Near FarooqiaMasque (Female)  (P)",,,Awami Basti/Shaja Colony,160070504,,0,204,204,,,
"",,,,Sarhand Colony,160070505,,0,703,703,,,
"",TOTAL,,0,907,907,0,2,2,,,,
38,"38. Vocational Training Institute(ForWomen) Toba Tek Singh.(Male)      (P)",,,Mehmood Abad,160070101,,258,0,258,,,
"",,,,Iqbal Nagar,160070102,,312,0,312,,,
"",,,,Iqbal Nagar,160070103,,281,0,281,,,
"",,,,Gulbarg Colony,160070104,,106,0,106,,,
"",,,,Eid Gah/Kachi Basti,160070105,,176,0,176,,,
"",TOTAL,,1133,0,1133,3,0,3,,,,
39,"39. Govt. Girls College, Toba TekSingh.(Female)  (P)",,,Mehmood Abad,160070101,,0,240,240,,,
"",,,,Iqbal Nagar,160070102,,0,356,356,,,
"",,,,Iqbal Nagar,160070103,,0,257,257,,,
"",,,,Gulbarg Colony,160070104,,0,99,99,,,
"",,,,Eid Gah/Kachi Basti,160070105,,0,160,160,,,
"",TOTAL,,0,1112,1112,0,3,3,,,,
40,"40. Town Hall Buildia .Toba Tek Singh.(Male)  (T)",,,Jang Ghar,160070201,,364,0,364,,,
"",,,,Rail Bazar/Ghala Mandi,160070202,,202,0,202,,,
"",,,,Mohallah Eid Gah,160070203,,486,0,486,,,
"",,,,Mohallah Chamra Mandi,160070204,,189,0,189,,,
"",,,,Mohallah Chamra Mandi,160070205,,198,0,198,,,
"",TOTAL,,"#NAME?","#NAME?","#NAME?",3,0,3,,,,
41,"41. Govt.Girls Primary School No.1 NearG.P.O .Toba Tek Singh.(Female)   (P)",,,Jang Ghar,160070201,,0,325,325,,,
"",,,,Rail Bazar/Ghala Mandi,160070202,,0,454,454,,,
"",,,,Mohallah Eid Gah,160070203,,0,405,405,,,
"",,,,Mohallah Chamra Mandi,160070204,,0,155,155,,,
"",,,,Mohallah Chamra Mandi,160070205,,0,190,190,,,
"",TOTAL,,0,1529,1529,0,4,4,,,,
42,"42. Office of the Assistant Director Food,Toba Tek Singh (Male)   (T)",,,Sarhand Colony,160070404,,709,0,709,,,
"",,"Bording Road/ChristianColony",160070405,,616,0,616,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral rollin case of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
43,"43.  Office of the Assistant Director Food,Toba Tek Singh (Male)   (T)",,,"Allama Iqbal Road/GujjarBasti",160070406,,700,0,700,,,
"",,,,Bording Road/Mohallah Arfat,160070407,,281,0,281,,,
"",TOTAL,,981,0,981,2,0,2,,,,
44,"44.  Govt.Jadeed Girls Primary School No.2Changer Mohallah,Toba Tek Singh.(Female)(P)",,,"Allama Iqbal Road/GujjarBasti",160070406,,0,686,686,,,
"",,,,Bording Road/Mohallah Arfat,160070407,,0,292,292,,,
"",TOTAL,,0,978,978,0,3,3,,,,
45,"45. Govt.Jadeed Girls Primary School No.2Changer Mohallah,Toba Tek Singh.(Female)(P)",,,Sarhand Colony,160070404,,0,640,640,,,
"",,,,"Bording Road/ChristianColony",160070405,,0,508,508,,,
"",TOTAL,,0,1148,1148,0,3,3,,,,
46,"46. Govt.Boys Primary School.330/JB.(Combined)",Chak No. 330/JB.,160010301,,,,162,135,297,,,
"",,Chak No. 330/JB.,160010302,,,,48,56,104,,,
"",,Chak No. 330/JB.,160010308,,,,267,229,496,,,
"",TOTAL,,477,420,897,2,1,3,,,,
47,"47. Govt.Girls Elementary School. 330/JB.(P)ortion-1)(Male)(P)",Chak No. 330/JB.,160010303,,,,636,0,636,,,
"",,Chak No. 330/JB.,160010304,,,,563,0,563,,,
"",TOTAL,,1199,0,1199,3,0,3,,,,
48,"48. Govt.Girls Elementary School. 330/JB.(P)ortion-1)(Female)(P)",Chak No. 330/JB.,160010303,,,,0,462,462,,,
"",,Chak No. 330/JB.,160010304,,,,0,429,429,,,
"",TOTAL,,0,891,891,0,2,2,,,,
49,"49. Govt.Girls Elementary School.330/JB.(P)ortion-2)(Female)(P)",Chak No. 330/JB.,160010305,,,,0,398,398,,,
"",,Chak No. 330/JB.,160010306,,,,0,267,267,,,
"",,Chak No. 330/JB.,160010307,,,,0,127,127,,,
"",,Chak No. 330/JB.,160010317,,,,0,19,19,,,
"",TOTAL,,0,811,811,0,2,2,,,,
50,"50. Govt.Girls Elementary School.330/JB.(P)ortion-2)(Male)(P)",Chak No. 330/JB.,160010305,,,,477,0,477,,,
"",,Chak No. 330/JB.,160010306,,,,475,0,475,,,
"",,Chak No. 330/JB.,160010307,,,,178,0,178,,,
"",,Chak No. 330/JB.,160010317,,,,17,0,17,,,
"",TOTAL,,1147,0,1147,3,0,3,,,,
51,"51. Govt.Model Primary School.331/JB.(Combined)(P)",Chak No. 331/JB.,160010309,,,,291,227,518,,,
Chak No. 331/JB.,160010310,,,,215,182,397,,,,,
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral rollin case of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",Name of electoral area,"Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,,
1,52. Govt.Model Prima2ry School.,3,4,5,6,7,8,9,10,11,12,13
52,331/JB.(Combined)(P),Chak No. 331/JB.,160010311,,,,363,324,687,,,
"",Chak No. 331/JB.,160010312,,,,448,397,845,,,,
"",TOTAL,,811,721,1532,2,2,4,,,,
53,"53. Govt.Girls Elementary School. ZiaColony.331/JB.(Male)(P)",Chak No. 331/JB.,160010313,,,,180,0,180,,,
"",Chak No. 331/JB.,160010314,,,,123,0,123,,,,
"",Chak No. 331/JB.,160010315,,,,887,0,887,,,,
"",TOTAL,,1190,0,1190,4,0,4,,,,
54,"54. Govt.Girls Elementary School. ZiaColony.331/JB.(Female)(P)",Chak No. 331/JB.,160010313,,,,0,158,158,,,
"",Chak No. 331/JB.,160010314,,,,0,88,88,,,,
"",Chak No. 331/JB.,160010315,,,,0,685,685,,,,
"",TOTAL,,0,931,931,0,4,4,,,,
55,"55. Govt.Boys ElementarySchool.No.1.322/JB. (Combined) (P)",Chak No. 322/JB.,160010401,,,,749,596,1345,,,
"",TOTAL,,749,596,1345,2,2,4,,,,
56,"56. Govt.Boys ElementarySchool.No.1.322/JB. (Male)(P)",Chak No. 322/JB.,160010402,,,,661,0,661,,,
"",Chak No. 322/JB.,160010403,,,,211,0,211,,,,
"",Chak No. 322/JB.,160010404,,,,326,0,326,,,,
"",TOTAL,,1198,0,1198,3,0,3,,,,
57,"57. Govt.Girls Primary School. 322/JB(Female)(P)",Chak No. 322/JB.,160010402,,,,0,499,499,,,
"",Chak No. 322/JB.,160010403,,,,0,165,165,,,,
"",Chak No. 322/JB.,160010404,,,,0,229,229,,,,
"",TOTAL,,0,893,893,0,2,2,,,,
58,"58. Govt.Girls Primary School (IstPortion)327/JB(Combined) (P)",Chak No. 327/JB.,160010408,,,,284,240,524,,,
"",TOTAL,,284,240,524,2,2,4,,,,
59,"59. Govt.Girls Primary School(2ndPortion)327/JB(Combined) (P)",Chak No. 327/JB.,160010409,,,,363,264,627,,,
"",TOTAL,,363,264,627,2,2,4,,,,
60,"60. Govt.Model  Primery School. GaziAbad.(Male) (P)",Chak No. 328/JB.,160010414,,,,791,0,791,,,
"",Chak No. 328/JB.,160010415,,,,646,0,646,,,,
"",TOTAL,,1437,0,1437,4,0,4,,,,
61,"61. Govt.Model  Primery School. GaziAbad.(Female) (P)",Chak No. 328/JB.,160010414,,,,0,614,614,,,
"",Chak No. 328/JB.,160010415,,,,0,571,571,,,,
"",TOTAL,,0,1185,1185,0,3,3,,,,
62,"62. Boys  Primery School. 328/JB. SiddiquePark.(Male)(P)",Chak No. 328/JB.,160010411,,,,378,0,378,,,
Chak No. 328/JB.,160010412,,,,145,0,145,,,,,
Chak No. 328/JB.,160010413,,,,486,0,486,,,,,
Chak No. 328/JB.,160010419,,,,404,0,404,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral rollin case of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
63,"63. Boys  Primery School. 328/JB. SiddiquePark.(Female)(P)",Chak No. 328/JB.,160010411,,,,0,284,284,,,
"",,Chak No. 328/JB.,160010412,,,,0,117,117,,,
"",,Chak No. 328/JB.,160010413,,,,0,403,403,,,
"",,Chak No. 328/JB.,160010419,,,,0,266,266,,,
"",TOTAL,,0,786,786,0,2,2,,,,
64,"64. Govt.Boys  Primery School.  SiddiquePark.",Chak No. 328/JB.,160010416,,,,463,227,690,,,
"",,Chak No. 328/JB.,160010417,,,,344,300,644,,,
"",TOTAL,,807,527,1334,2,2,4,,,,
65,"65. Govt.Girls Primary School329/JB.(Combined)(P)",Chak No. 329/JB.,160010418,,,,843,667,1510,,,
"",TOTAL,,843,667,1510,2,2,4,,,,
66,"66. Govt.Boys Elementary School318/JB.(Combined)(P)",Chak No. 318/JB.,160010101,,,,518,372,890,,,
"",TOTAL,,518,372,890,1,1,2,,,,
67,"67. Govt.Girls High School.318/JB.(Combined)(P)",Chak No. 318/JB.,160010102,,,,764,662,1426,,,
"",TOTAL,,764,662,1426,2,2,4,,,,
68,"68. Govt.Model  Primery School.321/JB.(Male)(P)",Chak No. 321/JB.,160010103,,,,630,0,630,,,
"",,Chak No. 321/JB.,160010110,,,,289,0,289,,,
"",TOTAL,,919,0,919,2,0,2,,,,
69,"69. Govt.Model  Primery School.321/JB.(Female)(P)",Chak No. 321/JB.,160010103,,,,0,494,494,,,
"",,Chak No. 321/JB.,160010110,,,,0,174,174,,,
"",TOTAL,,0,668,668,0,1,1,,,,
70,"70. Govt.Model  Primery School.321/JB.combined(P)",Chak No. 321/JB.,160010104,,,,800,662,1462,,,
"",TOTAL,,800,662,1462,2,2,4,,,,
71,"71. Govt.Girls Primary School323/JB.Qayam Pur.",Chak No. 323/JB.,160010105,,,,535,0,535,,,
"",,Chak No. 323/JB.,160010106,,,,699,0,699,,,
"",TOTAL,,1234,0,1234,4,0,4,,,,
72,"72. Govt.Girls Primary School323/JB.Qayam Pur. (Female)(P)",Chak No. 323/JB.,160010105,,,,0,430,430,,,
"",,Chak No. 323/JB.,160010106,,,,0,570,570,,,
"",TOTAL,,0,1000,1000,0,3,3,,,,
73,"73. Govt.Girls Primary School .323/JB.Trandi.(Combined)(P)",Chak No. 323/JB.,160010107,,,,619,510,1129,,,
"",,Chak No. 323/JB.,160010108,,,,71,65,136,,,
"",TOTAL,,690,575,1265,2,1,3,,,,
74,"74. Govt.Boys Elementary School.323/JB.Trandi.(P)rimary Portion)  (Combined)(P)",Chak No. 323/JB.,160010109,,,,403,253,656,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral rollin case of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
75,"75. Govt.Boys  Primery School. 324/JB.(Male)(P)",Chak No. 324/JB.,160010204,,,,142,0,142,,,
"",,Chak No. 324/JB.,160010205,,,,633,0,633,,,
"",,Chak No. 324/JB.,160010210,,,,633,0,633,,,
"",,Chak No. 324/JB.,160010211,,,,633,0,633,,,
"",,Chak No. 324/JB.,160010206,,,,357,0,357,,,
"",TOTAL,,2398,0,2398,3,0,3,,,,
76,"76. Govt.Girls Primary School 324/JB(Female)(P)",Chak No. 324/JB.,160010204,,,,0,109,109,,,
"",,Chak No. 324/JB.,160010205,,,,0,509,509,,,
"",,Chak No. 324/JB.,160010210,,,,0,509,509,,,
"",,Chak No. 324/JB.,160010211,,,,0,509,509,,,
"",,Chak No. 324/JB.,160010206,,,,0,291,291,,,
"",TOTAL,,0,1927,1927,0,2,2,,,,
77,"77. Govt.Girls High School.(North)324/JB.(Male)(P)",Chak No. 324/JB.,160010207,,,,656,0,656,,,
"",TOTAL,,656,0,656,2,0,2,,,,
78,"78. Govt.Girls High School.(North)324/JB.(P) combined",Chak No. 324/JB.,160010208,,,,280,179,459,,,
"",,Chak No. 324/JB.,160010209,,,,771,601,1372,,,
"",TOTAL,,1051,780,1831,2,2,4,,,,
79,"79. Govt.Girls Elementary School.(South)324/JB. (Female) (P)",Chak No. 324/JB.,160010207,,,,0,535,535,,,
"",TOTAL,,0,535,535,0,1,1,,,,
80,"80. Govt.Boys Elementary School .380/JB.(Male) (P)",Chak No. 380/JB.,160010201,,,,376,0,376,,,
"",,Chak No. 380/JB.,160010202,,,,375,0,375,,,
"",,Chak No. 380/JB.,160010203,,,,515,0,515,,,
"",TOTAL,,1266,0,1266,3,0,3,,,,
81,"81. Govt.Girls High School .380/JB.(Female) (P)",Chak No. 380/JB.,160010201,,,,0,305,305,,,
"",,Chak No. 380/JB.,160010202,,,,0,317,317,,,
"",,Chak No. 380/JB.,160010203,,,,0,415,415,,,
"",TOTAL,,0,1037,1037,0,3,3,,,,
82,"82. Govt.Boys ElementarySchool.319/JB.(Male) (P)",Chak No. 319/JB.,160010501,,,,554,0,554,,,
Chak No. 319/JB.,160010502,,,,633,0,633,,,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral rollin case of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
83,"83. Govt.Boys ElementarySchool.319/JB.combined (P)",Chak No. 319/JB.,160010503,,,,496,371,867,,,
"",TOTAL,,496,371,867,1,1,2,,,,
84,"84. Rural Health Centre 319/JB.(Female)(P)",Chak No. 319/JB.,160010501,,,,0,499,499,,,
"",,Chak No. 319/JB.,160010502,,,,0,479,479,,,
"",TOTAL,,0,978,978,0,3,3,,,,
85,"85. Govt.Girls ElementarySchool.320/JB.(Male)(P)",Chak No. 320/JB.,160010504,,,,761,0,761,,,
"",,Chak No. 320/JB.,160010505,,,,176,0,176,,,
"",TOTAL,,937,0,937,3,0,3,,,,
86,"86. Govt.Girls ElementarySchool.320/JB.(Female)(P)",Chak No. 320/JB.,160010504,,,,0,611,611,,,
"",,Chak No. 320/JB.,160010505,,,,0,115,115,,,
"",TOTAL,,0,726,726,0,2,2,,,,
87,"87. Govt.Boys  Primery School.376/JB.(Combined)(P)",Chak No. 376/JB Basti Jalal Khan,160010506,,,,442,397,839,,,
"",TOTAL,,442,397,839,1,1,2,,,,
88,"88. Govt.Girls Elemantary School376/JB(Combined)(P)",Chak No. 376/JB Basti Jalal Khan,160010507,,,,481,400,881,,,
"",,Chak No. 376/JB Basti Jalal Khan,160010508,,,,283,231,514,,,
"",TOTAL,,764,631,1395,2,2,4,,,,
89,"89. Govt.Boys High School379/JB.(Combined)(P)",Chak No. 379/JB.,160020801,,,,478,467,945,,,
"",TOTAL,,478,467,945,2,1,3,,,,
90,"90. Govt.Girls High School379/JB.(Combined)(P)",Chak No. 379/JB.,160020802,,,,534,490,1024,,,
"",,Chak No. 379/JB.,160020803,,,,233,190,423,,,
"",TOTAL,,767,680,1447,2,2,4,,,,
91,"91. Govt.Boy Primery School.477/JB.(Male)(P)",Chak No. 477/JB.,160020407,,,,440,0,440,,,
"",,Chak No. 477/JB.,160020408,,,,654,0,654,,,
"",TOTAL,,1094,0,1094,3,0,3,,,,
92,"92. Govt.Girls Primery School.477/JB.(Female)(P)",Chak No. 477/JB.,160020407,,,,0,356,356,,,
"",,Chak No. 477/JB.,160020408,,,,0,573,573,,,
"",TOTAL,,0,929,929,0,2,2,,,,
93,"93. Govt.Girls Elementary School382/JB.(Jalalpur)(Combined)(P)",Chak No. 382/JB.,160020804,,,,236,161,397,,,
"",,Chak No. 382/JB.,160020805,,,,169,157,326,,,
"",TOTAL,,405,318,723,1,1,2,,,,
94,"94. Govt.Boy Primery School.382/JB.(Faroze)(Combined)(P)",Chak No. 382/JB.,160020806,,,,580,538,1118,,,
"",TOTAL,,580,538,1118,2,1,3,,,,
95,"95. Govt.Boy Primery School.382/JB.(Faroze)(Combined)(P)",Chak No. 382/JB.,160020807,,,,352,304,656,,,
Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral rollin case of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,Name of electoral area,"Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
96,"96. Govt.Boy Elementry School.383/JB.(Combined)(P)",Chak No. 383/JB.,160020405,,,,619,499,1118,,,
"",TOTAL,,619,499,1118,2,1,3,,,,
97,"97. Govt.Girls Elementry School383/JB.(Combined)(P)",Chak No. 383/JB.,160020406,,,,719,572,1291,,,
"",TOTAL,,719,572,1291,2,2,4,,,,
98,"98. Govt.Boy Primery School.384/JB.(Combined)  (P)",Chak No. 384/JB.,160020808,,,,344,299,643,,,
"",,Chak No. 384/JB.,160020809,,,,576,471,1047,,,
"",TOTAL,,920,770,1690,2,2,4,,,,
99,"99. Govt.Boy Primery School.388/JB.(Male) (P)",Chak No. 388/JB.,160020401,,,,363,0,363,,,
"",,Chak No. 388/JB.,160020402,,,,419,0,419,,,
"",TOTAL,,782,0,782,2,0,2,,,,
100,"100. Govt.Boy Primery School.388/JB.(Male) (P)",Chak No. 388/JB.,160020403,,,,547,0,547,,,
"",,Chak No. 388/JB.,160020404,,,,678,0,678,,,
"",TOTAL,,1225,0,1225,3,0,3,,,,
101,"101. Govt.Girls High School388/JB.(Female) (P)",Chak No. 388/JB.,160020403,,,,0,576,576,,,
"",,Chak No. 388/JB.,160020404,,,,0,526,526,,,
"",TOTAL,,0,1102,1102,0,3,3,,,,
102,"102. Govt.Girls High School388/JB.(Female) (P)",Chak No. 388/JB.,160020401,,,,0,288,288,,,
"",,Chak No. 388/JB.,160020402,,,,0,384,384,,,
"",TOTAL,,0,672,672,0,2,2,,,,
103,"103. Govt.Boys  Primery School. 325/JB.(Combined)(P)",Chak No. 325/JB.,160020201,,,,589,391,980,,,
"",,Chak No. 325/JB.,160020202,,,,387,279,666,,,
"",TOTAL,,976,670,1646,2,2,4,,,,
104,"104. Govt.Girls Elementary School.325/JB.(Combined)(P)",Chak No. 325/JB.,160020203,,,,484,377,861,,,
"",TOTAL,,484,377,861,2,1,3,,,,
105,"105. Govt.Boys  Elementary School. 381/JB(Male)(P)",Chak No. 381/JB.,160020204,,,,478,0,478,,,
"",,Chak No. 381/JB.,160020205,,,,503,0,503,,,
"",TOTAL,,981,0,981,3,0,3,,,,
106,"106. Govt.Girls  Elementary School. 381/JB(Female)(P)",Chak No. 381/JB.,160020204,,,,0,426,426,,,
