"",69,M.C.Govt. Boys Primary School No.2  Pattoki (Female,Budhen Halvai,191100106,0,878,878,0,2,2
"",,,Budhen Halvai,191100107,0,0,0,,,
"",,,Budhen Halvai,191100108,0,0,0,,,
"",,,,,0,878,878,,,
"",70,Govt.Girls Elemintry School Purani Mand Pattoki (Male,Pervaiz Butt,191100201,546,0,546,2,0,2
"",,,Raza Abad,191100202,628,0,628,,,
"",,,,,,,,,,
"",,,Bagh wali Basti,191100203,350,0,350,,,
"",,,,,1524,0,1524,,,
"",71,Govt.Girls Elemintry School Purani Mand Pattoki (Female,Pervaiz Butt,191100201,0,447,447,0,2,2
"",,,Pervaiz Butt,191100202,0,556,556,,,
"",,,,,,,,,,
"",,,Bagh wali Basti,191100203,0,291,291,,,
"",,,,,0,1294,1294,,,
"",72,Govt.Girls Primary School Basti Rehman Pura Chunian Road Pattoki (Male,Muzamal Bazar,191100204,731,0,731,2,0,2
"",,,Muzamal Bazar,191100205,390,0,390,,,
"",,,Muzamal Bazar,191100206,356,0,356,,,
"",,,,,,,,,,
"",,,Muzamal Bazar,191100207,10,0,10,,,
"",,,,,1487,0,1487,,,
"",73,Govt.Girls Primary School Basti Rehman Pura Chunian Road Pattoki (Female,Muzamal Bazar,191100204,0,579,579,0,2,2
"",,,Muzamal Bazar,191100205,0,329,329,,,
"",,,Muzamal Bazar,191100206,0,289,289,,,
"",,,Muzamal Bazar,191100207,0,0,0,,,
"",,,,,0,1197,1197,,,
"",74,Govt.Girls Elemintry School Naroki Thatha Pattoki (Male,Kashif Chowk,191100301,821,0,821,3,0,3
"",,,Kashif Chowk,191100305,0,0,0,,,
"",,,Kashif Chowk,191100306,46,0,46,,,
"",,,NAROKI THATH,191100308,0,0,0,,,
"",,,,,867,0,867,,,
"",75,Govt.Girls Elemintry School Naroki Thatha Pattoki (Male,Kanal Park,191100302,1039,0,1039,3,0,3
"",,,,,1039,0,1039,,,
"",76,Govt.Girls Elemintry School Naroki Thatha Pattoki (Female,Kashif Chowk,191100301,0,673,673,0,2,2
"",,,Kanal Park,191100302,0,834,834,,,
"",,,Kashif Chowk,191100305,0,0,0,,,
"",,,Kashif Chowk,191100306,0,0,0,,,
"",,,KANAL PARK,191100307,0,0,0,,,
"",,,NAROKI THATH,191100308,0,0,0,,,
"",,,,,0,1507,1507,,,
"",77,Govt. High School Pattoki (Male,Kanal Park,191100303,966,0,966,2,0,2
"",,,Naroki Thatta,191100304,751,0,751,,,
"",,,,,1717,0,1717,,,
"",78,Govt. High School Pattoki (Female,Kanal Park,191100303,0,690,690,0,2,2
"",,,Naroki Thatta,191100304,0,588,588,,,
"",,,,,0,1278,1278,,,
"",79,Govt. Boys Primary School Naroki Thatta Pattoki (Male,Raza Abad,191100401,680,0,680,2,0,2
"",,,Raza Abad,191100402,229,0,229,,,
"",,,Zahid Town,191100403,170,0,170,,,
"",,,Raza Abad,191100404,0,0,0,,,
"",,,Raza Abad,191100405,0,0,0,,,
"",,,,,1079,0,1079,,,
"",80,Govt. Boys Primary School Naroki Thatta Pattoki (Female,Raza Abad,191100401,0,542,542,0,2,2
"",,,Raza Abad,191100402,0,209,209,,,
"",,,Zahid Town,191100403,0,136,136,,,
"",,,Raza Abad,191100404,0,0,0,,,
"",,,Raza Abad,191100405,0,0,0,,,
"",,,,,0,887,887,,,
"",81,T.B Hospital Pattoki(Combined,Gala Mandi Bazar,191100501,215,198,413,2,1,3
"",,,Gala Mandi Bazar,191100502,536,420,956,,,
"",,,,,,,,,,
"",,,,,751,618,1369,,,
"",82,Govt.B.High School Pattoki(Male,Railway Road,191100503,288,0,288,2,0,2
"",,,Main Bazar,191100504,697,0,697,,,
"",,,,,985,0,985,,,
"",83,Govt.B.High School Pattoki (Female,Railway Road,191100503,0,242,242,0,2,2
"",,,Main Bazar,191100504,0,561,561,,,
"",,,,,0,803,803,,,
"",84,G.M.C Primary School No-1 Allama Iqbal Road Pattoki(Male,Madina Colony,191100601,115,0,115,2,0,2
"",,,Sethanwala Mollaha,191100602,708,0,708,,,
"",,,,,,,,,,
"",,,,,,,,,,
"",,,,,1033,0,1033,,,
"",85,G.M.C Primary School No-1 Allama Iqbal Road Pattoki(Female,Madina Colony,191100601,0,111,111,0,2,2
"",,,Sethanwala Mollaha,191100602,0,622,622,,,
"",,,Sethanwala Mollaha,191100603,0,209,209,,,
"",,,,,0,942,942,,,
"",86,"Govt. MC Govt. Boys Primary School No. 1, Allam Iqbal Road, Pattoki(Male",Malik Pura,191100604,468,0,468,2,0,2
"",,,Malik Pura,191100605,799,0,799,,,
"",,,,,1267,0,1267,,,
"",87,"Govt. MC Govt. Boys Primary School No. 1, Allam Iqbal Road, Pattoki(Female",Malik Pura,191100604,0,371,371,0,2,2
"",,,Malik Pura,191100605,0,635,635,,,
"",,,,,0,1006,1006,,,
"",,,,,,,,,,
"",88,"Govt.Girls High School, Pattoki (Male",Chowk Jhlar,191100606,388,0,388,2,0,2
"",,,Mohallah Sethanwala,191100607,606,0,606,,,
"",,,,,,,,,,
"",,,,,994,0,994,,,
"",89,"Govt.Girls High School, Pattoki (Female",Chowk Jhlar,191100606,0,301,301,0,2,2
"",,,Mohallah Sethanwala,191100607,0,554,554,,,
"",,,,,,,,,,
"",,,,,0,855,855,,,
"",90,"Govt. Boys Elemintry School, Basti Tibbi Chak No. 20(Combined",UMAR ABAD,191020214,436,272,708,1,1,2
"",,,UMAR ABAD,191020215,350,262,612,,,
"",,,,,786,534,1320,,,
"",,,,,,,,,,
"",91,"Govt. Boys Primary School, Wan Radha Ram (Combined",UMAR ABAD,191020201,303,247,550,1,1,2
"",,,UMAR ABAD,191020202,543,454,997,,,
"",,,,,846,701,1547,,,
"",92,"Govt.Girls Primary School, Wan Radha Ram, Near Foji Tower(Male",UMAR ABAD,191020203,564,0,564,3,0,3
"",,,UMAR ABAD,191020204,319,0,319,,,
"",,,UMAR ABAD,191020207,388,0,388,,,
"",,,,,,,,,,
"",,,UMAR ABAD,191020208,543,0,543,,,
"",,,,,1814,0,1814,,,
"",93,"Govt.Girls Primary School, Wan Radha Ram, Near Foji Tower(Female",UMAR ABAD,191020203,0,400,400,0,3,3
"",,,UMAR ABAD,191020204,0,248,248,,,
"",,,UMAR ABAD,191020207,0,283,283,,,
"",,,,,,,,,,
"",,,UMAR ABAD,191020208,0,433,433,,,
"",94,"Govt. High School/S, Wan Radha Ram(Combined",UMAR ABAD,191020205,768,619,1387,2,1,3
"",,,,,768,619,1387,,,
"",,,,,,,,,,
"",95,"Govt. High School/S, Wan Radha Ram(Combined",UMAR ABAD,191020206,482,389,871,2,1,3
"",,,,,482,389,871,,,
"",,,,,,,,,,
"",96,"Govt. Primary School, Umar Abad(Combined",UMAR ABAD,191020210,491,349,840,2,2,4
"",,,UMAR ABAD,191020211,416,345,761,,,
"",,,,,907,694,1601,,,
"",97,"Govt. Primary School, Umar Abad(Combined",UMAR ABAD,191020209,441,366,807,2,2,4
"",,,,,441,366,807,,,
"",98,"Govt. Boys Primary School, Tharrah, Wan Radha Ram(Combined",UMAR ABAD,191020212,342,245,587,2,1,3
"",,,,,342,245,587,,,
"",,,,,,,,,,
"",99,"Govt. Boys Primary School, Tharrah, Wan Radha Ram(Combined",UMAR ABAD,191020213,595,444,1039,2,1,3
"",,,,,595,444,1039,,,
"",,,,,,,,,,
"",100,"Govt. Boys Primary School, Basti Tibbi Chak No. 20(Male",CHAK 11 SHAJOWAL,191020219,642,0,642,2,0,2
"",,,,,,,,,,
"",,,CHAK 11 SHAJOWAL,191020220,460,0,460,,,
"",,,,,,,,,,
"",,,CHAK NO 20,191020221,530,0,530,,,
"",,,CHAK NO 20,191020222,320,0,320,,,
"",,,,,1952,0,1952,,,
"",101,"Govt. Boys Primary School, Basti Tibbi Chak No. 20(Female",CHAK 11 SHAJOWAL,191020219,0,460,460,0,2,2
"",,,,,,,,,,
"",,,CHAK 11 SHAJOWAL,191020220,0,354,354,,,
"",,,,,,,,,,
"",,,CHAK 20,191020221,0,466,466,,,
"",,,CHAK 20,191020222,0,266,266,,,
"",,,,,0,1546,1546,,,
"",102,Govt. Boys Primary School Chak No. 30 Balloki (Combined,CHAK 20,191020223,2,2,4,2,2,4
"",,,,,2,2,4,,,
"",103,Govt. Boys Primary School Chak No. 30 Balloki (Combined,CHAK 20,191020224,106,89,195,2,2,4
"",,,CHAK NO 030 (BALOKI ),191020225,569,453,1022,,,
"",,,,,,,,,,
"",,,CHAK NO 030 (BALOKI ),191020226,532,421,953,,,
"",,,,,,,,,,
"",,,CHAK NO 030 (BALOKI ),191020227,33,16,49,,,
"",,,,,1240,979,2219,,,
"",104,Govt.Girls High School Sajowal Chak No. 11 (Combined,WAN RADHA RAM,191020216,334,276,610,1,1,2
"",,,,,,,,,,
"",,,,,334,276,610,,,
"",105,Govt. Boys Elemintry School Sajowal Chak No.11 (Combined,WAN RADHA RAM,191020217,283,216,499,2,2,4
"",,,,,,,,,,
"",,,,,283,216,499,,,
"",106,Govt. Boys Elemintry School Sajowal Chak No.11 (Combined,CHAK NO 011 (SIJOWAL),191020218,530,402,932,2,2,4
"",,,,,,,,,,
"",,,,,530,402,932,,,
"",107,"Office of Union Councial Bhai Kot Chat No. 3(Combined",CHAK NO 3  (BHAI KOT),191020104,401,286,687,1,1,2
"",,,,,,,,,,
"",,,,,401,286,687,,,
"",108,"Office of Union Councial Bhai Kot Chat No. 3(Combined",CHAK NO 3  (BHAI KOT),191020101,431,288,719,2,1,3
"",,,,,,,,,,
"",,,,,431,288,719,,,
"",109,Govt.Girls Elemintry School Chak No.3 Bhai Kot (Combined,CHAK NO 3  (BHAI KOT),191020102,740,532,1272,1,1,2
"",,,,,,,,,,
"",,,,,740,532,1272,,,
"",110,Govt. Boys Primary School Chak No.3 Bhai Kot (Combined,CHAK NO 3  (BHAI KOT),191020103,398,297,695,1,1,2
"",,,,,,,,,,
"",,,,,398,297,695,,,
"",111,Govt.Girls Elemintry School Chak No.3 Bhai Kot (Combined,CHAK NO 3  (BHAI KOT),191020105,200,123,323,1,1,2
"",,,,,,,,,,
"",,,,,200,123,323,,,
"",112,Govt.Govt.Girls Middle School Chak No.9 Gehlan (Combined,CHAK NO 07 (KOTHI WALA ),191020112,626,479,1105,2,2,4
"",,,,,,,,,,
"",,,CHAK NO 07 (KOTHI WALA ),191020113,709,527,1236,,,
"",,,,,,,,,,
"",,,,,1335,1006,2341,,,
"",113,Govt. Middle School Chak No.9 Gehlan(Male,CHAK NO 07 (KOTHI WALA ),191020114,428,0,428,2,0,2
"",,,,,,,,,,
"",,,CHAK NO 07 (KOTHI WALA ),191020115,327,0,327,,,
"",,,,,,,,,,
"",,,,,755,0,755,,,
"",114,Govt. Middle School Chak No.9 Gehlan(Female,CHAK NO 07 (KOTHI WALA ),191020114,0,313,313,0,2,2
"",,,,,,,,,,
"",,,CHAK NO 07 (KOTHI WALA ),191020115,0,229,229,,,
"",,,,,,,,,,
"",,,,,0,542,542,,,
"",115,Govt.Girls Primary School Chak No. 9 Daokay(Combined,CHAK NO 009 (SAID WALA ),191020116,799,645,1444,1,1,2
"",,,CHAK NO 009 (SAID WALA ),191020117,292,266,558,,,
"",,,,,,,,,,
"",,,,,1091,911,2002,,,
"",116,Govt. Boys  Primary School Chak No. 9 Daokay(Combined,CHAK NO 009 (SAID WALA ),191020118,337,298,635,1,1,2
"",,,,,,,,,,
"",,,CHAK NO 009 (SAID WALA ),191020119,551,426,977,,,
"",,,,,,,,,,
"",,,CHAK NO 009 (SAID WALA ),191020120,239,168,407,,,
"",,,,,,,,,,
"",,,CHAK NO 009 (SAID WALA ),191020121,283,242,525,,,
"",,,,,,,,,,
"",,,CHAK NO 009 (SAID WALA ),191020122,505,387,892,,,
"",,,,,,,,,,
"",,,,,1915,1521,3436,,,
"",117,Govt. Boys Primary School Chak No 7 Theeng (Combined,CHAK NO 3  (BHAI KOT),191020106,371,289,660,2,2,4
"",,,,,,,,,,
"",,,,,371,289,660,,,
"",118,Govt. Boys Primary School Chak No 7 Theeng (Combined,CHAK NO 3  (BHAI KOT),191020107,263,180,443,2,2,4
"",,,,,,,,,,
"",,,,,263,180,443,,,
"",119,Govt. Elemintry School Chak No.7 Dholen (Combined,CHAK NO 07 (KOTHI WALA ),191020109,657,357,1014,2,2,4
"",,,,,,,,,,
"",,,,,657,357,1014,,,
"",120,Govt. Elemintry School Chak No.7 Dholen (Combined,CHAK NO 3  (BHAI KOT),191020108,408,265,673,2,2,4
"",,,,,,,,,,
"",,,,,408,265,673,,,
"",121,Govt. Boys Middle School Chak No. 7 Dolan (Combined,CHAK NO 07 (KOTHI WALA ),191020110,540,552,1092,1,1,2
"",,,,,,,,,,
"",,,,,540,552,1092,,,
"",122,Govt.Girls Middle School Chak No. 7 Dolan (Combined,CHAK NO 07 (KOTHI WALA ),191020111,631,499,1130,1,1,2
"",,,,,,,,,,
"",,,,,631,499,1130,,,
"",123,Basic Health Unit Chak No.23         (Combined,CHAK NO 023 (BHUPE WALA ),191020301,537,403,940,1,1,2
"",,,,,,,,,,
"",,,,,537,403,940,,,
"",124,Basic Health Unit Chak No.23         (Combined,CHAK NO 023  (BHUPE WALA ),191020302,535,425,960,1,1,2
"",,,,,,,,,,
"",,,,,535,425,960,,,
"",125,Govt. Boys High School Chak No. 23(Combined,CHAK NO 023  (BHUPE WALA ),191020303,127,82,209,2,1,3
"",,,,,,,,,,
"",,,CHAK NO 023 (BHUPE WALA ),191020304,455,344,799,,,
"",,,,,,,,,,
"",126,Govt. Boys Primary School Chak No. 21(Combined,CHAK  29 GAGGA,191020309,275,225,500,1,1,2
"",,,,,,,,,,
"",,,CHAK NO 021        ( SARESAR),191020310,518,392,910,,,
"",,,,,,,,,,
"",,,,,793,617,1410,,,
"",127,Govt. Boys Primary School Chak No. 22(Combined,CHAK NO 021        ( SARESAR),191020311,236,195,431,1,1,2
"",,,,,,,,,,
"",,,,,236,195,431,,,
"",128,Govt. Boys Primary School Chak No. 22(Combined,CHAK NO 022 (RUKAN PURA ),191020312,586,480,1066,1,1,2
"",,,,,,,,,,
"",,,,,586,480,1066,,,
"",129,Govt.Girls Primary School Chak No 24 Jemsher                    (Combined,CHAK NO 022 (RUKAN PURA ),191020313,683,519,1202,2,2,4
"",,,,,,,,,,
"",,,CHAK NO 024 (JAMSHIR NAU ),191020314,342,273,615,,,
"",,,,,,,,,,
"",,,CHAK NO 024 (JAMSHIR NAU ),191020315,315,223,538,,,
"",,,,,,,,,,
"",,,,,1340,1015,2355,,,
"",130,Govt. Boys Primary School Gagga Chak No. 29(Combined,CHAK NO 23 (GHUPE WALA),191020305,366,277,643,2,1,3
"",,,,,,,,,,
"",,,CHAK NO 029 (GAGGA NAU ),191020306,242,159,401,,,
"",,,,,,,,,,
"",,,,,608,436,1044,,,
"",131,Govt.Girls Primary School Gagga  Chak No. 29 (Combined,CHAK NO 029 (GAGGA NAU ),191020307,485,364,849,2,1,3
"",,,,,,,,,,
"",,,CHAK NO 029 (GAGGA NAU ),191020308,573,411,984,,,
"",,,,,,,,,,
"",,,,,1058,775,1833,,,
"",132,Govt. Boys Middle School Chak No. 24 Jemsher(Combined,CHAK NO 024 (JAMSHIR NAU ),191020316,399,266,665,2,1,3
"",,,,,,,,,,
"",,,CHAK NO 024 (JAMSHIR NAU ),191020317,431,330,761,,,
"",,,,,,,,,,
"",,,CHAK NO 024 (JAMSHIR NAU ),191020318,272,178,450,,,
"",,,,,,,,,,
"",,,,,1102,774,1876,,,
"",133,Govt. Boys Primary School Gillanwal (Combined,KOT SANDRAS,190020101,747,564,1311,1,1,2
"",,,,,747,564,1311,,,
"",134,Govt  Primary School Kot Naina (Combined,KOT SANDRAS,190020102,647,484,1131,1,1,2
"",,,,,647,484,1131,,,
"",135,Govt  Primary School Kot Naina (Combined,KOT SANDRAS,190020103,301,255,556,2,1,3
"",,,,,301,255,556,,,
"",136,Govt.Girls Community School Harchoki (Male,KOT SANDRAS,190020104,1150,0,1150,2,0,2
"",137,Govt. Boys Primary School Kot Talab (Female,KOT SANDRAS,190020104,0,827,827,0,2,2
"",,,,,0,827,827,,,
"",138,Govt.Elemintry School  Harchoki (Female,KOT SANDRAS,190020105,789,0,789,2,0,2
"",,,,,789,0,789,,,
"",139,Govt.Elemintry School  Harchoki (Female,KOT SANDRAS,190020105,0,496,496,0,2,2
"",,,,,0,496,496,,,
"",140,Govt.Girls Primary School Kot Naina (Male,KOT SANDRAS,190020106,747,0,747,2,0,2
"",,,,,747,0,747,,,
"",141,Govt.Girls Primary School Kot Naina (Female,KOT SANDRAS,190020106,0,489,489,0,1,1
"",,,,,0,489,489,,,
"",142,Govt.Girls Primary School Kot Boota Singh(Female,KOT SANDRAS,190020107,0,415,415,0,1,1
"",,,,,0,415,415,,,
"",143,Govt.Girls Primary School Kot Boota Singh(Male,KOT SANDRAS,190020107,536,0,536,2,0,2
"",,,,,536,0,536,,,
"",144,Govt. Boys Primary School Kot Gamma (Male,KOT SANDRAS,190020108,580,0,580,2,0,2
"",,,KOT SANDRAS,190020109,436,0,436,,,
"",,,KOT SANDRAS,190020110,338,0,338,,,
"",,,KOT SANDRAS,190020111,244,0,244,,,
"",,,KOT SANDRAS,190020112,203,0,203,,,
"",,,KOT SANDRAS,190020113,188,0,188,,,
"",,,KOT SANDRAS,190020114,199,0,199,,,
"",,,KOT SANDRAS,190020115,207,0,207,,,
"",,,KOT SANDRAS,190020116,284,0,284,,,
"",,,KOT SANDRAS,190020117,247,0,247,,,
"",,,KOT SANDRAS,190020118,354,0,354,,,
"",,,KOT SANDRAS,190020119,779,0,779,,,
"",,,,,4059,0,4059,,,
"",145,Govt.Girls Primary School Kot Gamma (Female,KOT SANDRAS,190020108,0,390,390,2,0,2
"",,,,,,,,,,
"",,,KOT SANDRAS,190020109,0,299,299,,,
"",,,KOT SANDRAS,190020110,0,293,293,,,
"",,,KOT SANDRAS,190020111,0,141,141,,,
"",,,KOT SANDRAS,190020112,0,126,126,,,
"",,,KOT SANDRAS,190020113,0,132,132,,,
"",,,KOT SANDRAS,190020114,0,134,134,,,
"",,,KOT SANDRAS,190020115,0,95,95,,,
"",,,KOT SANDRAS,190020116,0,137,137,,,
"",,,KOT SANDRAS,190020117,0,218,218,,,
"",,,KOT SANDRAS,190020118,0,231,231,,,
"",,,KOT SANDRAS,190020119,0,622,622,,,
"",,,,,0,2818,2818,,,
"",146,Govt.Primary School  Wan Adhan    (Combined,WAN ADHAN,191010302,535,446,981,2,2,4
"",,,,,717,603,1320,,,
"",147,Govt.Primary School  Wan Adhan    (Combined,WAN ADHAN,191010301,318,268,586,2,2,4
"",,,,,318,268,586,,,
"",148,Govt GES Wan Adhan )P*(Combined,WAN ADHAN,191010304,364,330,694,1,2,3
"",,,WAN ADHAN,191010306,224,216,440,,,
"",,,,,588,546,1134,,,
"",149,Govt.Primary School  Partab Garh (Combined,WAN ADHAN,191010305,835,635,1470,2,1,3
"",,,,,835,635,1470,,,
"",150,"Govt. Boys Primary School, Dinpur Bonga Sardar Kahin Singh(Combined",Deen Pur,191010307,154,110,264,2,2,4
"",,,Deen Pur,191010309,43,36,79,,,
"",,,,,197,146,343,,,
"",,,,,,,,,,
"",151,"Govt. Boys Primary School, Dinpur Bonga Sardar Kahin Singh(Combined",Deen Pur,191010308,831,669,1500,2,2,4
"",,,,,831,669,1500,,,
"",,,,,,,,,,
"",152,Govt. Primary School Sadda Otar (Male,SADHA,190020401,331,0,331,3,0,3
"",,,SADHA,190020402,461,0,461,,,
"",,,SADHA,190020403,401,0,401,,,
"",,,SADHA,190020404,429,0,429,,,
"",,,SADHA,190020410,350,0,350,,,
"",,,,,1972,0,1972,,,
"",153,Govt.Girls Primary School Sadda Otar (Female,SADHA,190020401,331,205,536,3,0,3
"",,,SADHA,190020402,461,341,802,,,
"",,,SADHA,190020403,401,261,662,,,
"",,,SADHA,190020404,429,319,748,,,
"",,,SADHA,190020410,350,298,648,,,
"",,,,,1972,1424,3396,,,
"",154,Govt. Boys Primary School Kandu Khara (Male,KANDU KHARA,190020701,314,0,314,2,0,2
"",,,KANDU KHARA,190020702,473,0,473,,,
"",,,KANDU KHARA,190020703,342,0,342,,,
"",,,,,,,,,,
"",,,,,1129,0,1129,,,
"",155,Govt.Girls Primary School Kandu Khara (Female,KANDU KHARA,190020701,314,210,524,2,0,2
"",,,KANDU KHARA,190020702,473,304,777,,,
"",,,KANDU KHARA,190020703,342,251,593,,,
"",,,,,1129,765,1894,,,
"",156,Govt.Girls Primary School Kandu Khara (Male,KANDU KHARA,190020704,199,0,199,2,0,2
"",,,KANDU KHARA,190020705,415,0,415,,,
"",,,KANDU KHARA,190020706,226,0,226,,,
"",,,KANDU KHARA,190020707,474,0,474,,,
"",,,KANDU KHARA,190020708,141,0,141,,,
"",157,Govt.Girls Primary School Kandu Khara (Female,KANDU KHARA,190020704,199,136,335,2,0,2
"",,,KANDU KHARA,190020705,415,315,730,,,
"",,,KANDU KHARA,190020706,226,217,443,,,
"",,,KANDU KHARA,190020707,474,335,809,,,
"",,,KANDU KHARA,190020708,141,86,227,,,
"",,,,,1455,1089,2544,,,
"",158,Govt. Boys Primary School Dhose (Male,Dhos,190020405,313,0,313,2,0,2
"",,,Dhos,190020406,324,0,324,,,
"",,,Dhos,190020407,466,0,466,,,
"",,,Dhos,190020408,189,0,189,,,
"",,,Naushera Moher Singh,190020409,171,0,171,,,
"",,,,,,,,,,
"",,,,,1463,0,1463,,,
"",159,Govt.Girls Primary School Nohshera Moher Singh (Female,Dhos,190020405,313,252,565,2,0,2
"",,,Dhos,190020406,324,233,557,,,
"",,,Dhos,190020407,466,350,816,,,
"",,,Dhos,190020408,189,116,305,,,
"",,,Naushera Moher Singh,190020409,171,104,275,,,
"",,,,,,,,,,
"",,,,,1463,1055,2518,,,
"",160,"Govt. Boys Primary School Bherwal Khurd(Combined",BHARWAL KHURD,190020709,470,318,788,1,1,2
"",,,,,,,,,,
"",,,,,470,318,788,,,
"",161,Govt. Boys High School Nizam Pura (Male,Chak No 1 Rossa Tiba,190020209,1712,0,1712,4,0,4
"",,,,,,,,,,
"",,,,,1712,0,1712,,,
"",162,Govt. Boys High School Nizam Pura (Male,Chak No 1 Rossa Tiba,190020210,603,0,603,4,0,4
"",,,,,,,,,,
"",,,Chak No 1 Rossa Tiba,190020211,464,0,464,,,
"",,,,,,,,,,
"",,,,,1067,0,1067,,,
"",163,Govt. Boys High School Nizam Pura (Female,Chak No 1 Rossa Tiba,190020209,1712,1454,3166,4,0,4
"",,,,,,,,,,
"",,,,,,,,,,
"",,,Chak No 1 Rossa Tiba,190020210,603,488,1091,,,
"",,,,,,,,,,
"",,,Chak No 1 Rossa Tiba,190020211,464,411,875,,,
"",,,,,,,,,,
"",,,,,2779,2353,5132,,,
"",164,Govt. Boys High School Shamas Abad (Combined,KANDU RANHGAR,190020503,201,140,341,2,2,4
"",,,,,,,,,,
"",,,,,201,140,341,,,
"",,,,,458,324,782,,,
"",166,Govt.Girls Elemintry School Shamas Abad (Combined,SHAMAS ABAD,190020505,314,297,611,1,1,2
"",,,SHAMAS ABAD,190020506,365,342,707,,,
"",,,SHAMAS ABAD,190020507,160,143,303,,,
"",,,SHAMAS ABAD,190020508,377,312,689,,,
"",,,,,1216,1094,2310,,,
"",167,Govt. Boys Primary School Kandu Ranger (Combined,KANDU RANHGAR,190020501,353,282,635,2,2,4
"",,,,,,,,,,
"",,,,,353,282,635,,,
"",168,Govt. Boys Primary School Kandu Ranger (Combined,KANDU RANHGAR,190020502,465,378,843,2,2,4
"",,,,,,,,,,
"",,,,,465,378,843,,,
"",169,Govt High School Rasulpur Chak No.5 (Combined,Chak No 8 veriam,190020310,504,430,934,2,2,4
"",,,,,,,,,,
"",,,CHAK NO 005 (RASUL PUR ),190020311,123,92,215,,,
"",,,,,,,,,,
"",,,,,627,522,1149,,,
"",170,Govt High School Rasulpur Chak No.5 (Combined,Chak No 8 veriam,190020308,494,402,896,2,2,4
"",,,,,,,,,,
"",,,Chak No 8 veriam,190020309,651,525,1176,,,
"",,,,,,,,,,
"",,,,,1145,927,2072,,,
"",171,Govt.Girls High School Rasulpur Chak No.5 (Combined,CHAK NO 005 (RASUL PUR ),190020312,133,109,242,2,2,4
"",,,,,,,,,,
"",,,CHAK NO 005 (RASUL PUR ),190020313,373,307,680,,,
"",,,,,,,,,,
"",,,,,506,416,922,,,
"",172,Govt.Girls High School Rasulpur Chak No.8(Combined,CHAK NO 005 (RASUL PUR ),190020314,239,184,423,2,2,4
"",,,,,,,,,,
"",,,CHAK NO 005 (RASUL PUR ),190020315,647,516,1163,,,
"",,,,,,,,,,
"",,,CHAK NO 005 (RASUL PUR ),190020316,189,150,339,,,
"",,,,,,,,,,
"",,,CHAK NO 005 (RASUL PUR ),190020317,242,173,415,,,
"",,,,,,,,,,
"",,,CHAK NO 005 (RASUL PUR ),190020318,338,261,599,,,
"",,,,,,,,,,
"",,,,,1655,1284,2939,,,
"",173,Govt. Boys Elemintry School Ali Pur Chak No.6 (Combined,CHAK NO 006  (ALI PUR ),190020301,536,342,878,1,1,2
"",,,,,,,,,,
"",,,,,536,342,878,,,
"",174,Govt.Girls Elemintry School Ali Pur Chak No.6 (Combined,CHAK NO 006  (ALI PUR ),190020302,909,644,1553,2,1,3
"",,,,,909,644,1553,,,
"",175,Govt. Boys Elemintry School Rosa Tibba (Male,Chak No. 4 Kamoki,190020206,503,0,503,3,0,3
"",,,,,,,,,,
"",,,,,503,0,503,,,
"",176,Govt. Boys Elemintry School Rosa Tibba (Female,Chak No. 4 Kamoki,190020206,503,346,849,3,0,3
"",,,,,,,,,,
"",,,,,503,346,849,,,
"",177,Govt.Girls Community School Rosa Tibba (Male,Chak No. 4 Kamoki,190020207,361,0,361,2,0,2
"",,,,,,,,,,
"",,,,,361,0,361,,,
"",178,Govt.Girls Community School Rosa Tibba (Female,Chak No. 4 Kamoki,190020207,0,322,322,0,2,2
"",,,,,,,,,,
"",,,,,0,322,322,,,
"",179,Govt.Girls High School Rosa Tibba (Combined,Chak No. 4 Kamoki,190020208,569,463,1032,1,1,2
"",,,,,,,,,,
"",,,CHAK NO 001 (ROSA TIBA),190020212,391,246,637,,,
"",,,,,,,,,,
"",,,Chak No 2 Nizampura,190020213,612,424,1036,,,
"",,,,,,,,,,
"",,,Chak No 2 Nizampura,190020214,526,473,999,,,
"",,,,,,,,,,
"",,,Chak No 2 Nizampura,190020215,363,288,651,,,
"",,,,,,,,,,
"",,,Chak No 2 Nizampura,190020216,236,243,479,,,
"",,,,,,,,,,
"",,,Chak No 2 Nizampura,190020217,608,487,1095,,,
"",,,,,,,,,,
"",,,,,3305,2624,5929,,,
"",180,Govt. Boys Elemintry School      Veerum (Male,Chak No. 4 Kamoki,190020204,165,0,165,2,0,2
"",,,,,,,,,,
"",,,Chak No. 4 Kamoki,190020205,1106,0,1106,,,
"",,,,,,,,,,
"",,,,,1271,0,1271,,,
"",181,Govt. Boys Elemintry School     Veerum (Female,Chak No. 4 Kamoki,190020204,165,141,306,2,0,2
"",,,,,,,,,,
"",,,Chak No. 4 Kamoki,190020205,1106,912,2018,,,
"",,,,,,,,,,
"",,,,,1271,1053,2324,,,
"",182,Govt.Girls High School Jagowala (Male,Chak No. 4 Kamoki,190020201,516,0,516,4,0,4
"",,,,,,,,,,
"",,,Chak No. 4 Kamoki,190020202,357,0,357,,,
"",,,,,,,,,,
"",183,Govt.Girls High School Jagowala (Male,Chak No. 4 Kamoki,190020203,284,0,284,4,0,4
"",,,,,,,,,,
"",,,,,284,0,284,,,
"",184,Govt.Girls High School Jagowala (Female,Chak No. 4 Kamoki,190020203,284,246,530,4,0,4
"",,,,,,,,,,
"",,,,,284,246,530,,,
