"",,,,SARGODHA CANTONMENT,133020307,,0,84,84,,,
"",,,,SARGODHA CANTONMENT,133020501,,0,493,493,,,
"",,,,SARGODHA CANTONMENT,133020502,,0,602,602,,,
"",,,,SARGODHA CANTONMENT,133020503,,0,383,383,,,
277 Total,,,,,-,0,1925,1925,0,4,4,
278,"Government BoysElementary School ChakNo.48 N.B.  (Male)  (East)  (P)",,SARGODHA CANTONMENT,133020504,,714,0,714,4,0,4,
"",,,,SARGODHA CANTONMENT,133020505,,571,0,571,,,
"",,,,SARGODHA CANTONMENT,133020506,,427,0,427,,,
"",,,,SARGODHA CANTONMENT,133020507,,331,0,331,,,
278 Total,,,,,-,2043,0,2043,4,0,4,
279,"GovernmentGirls HighSchool Chak No.48 N.B.(Female)  (P)",,SARGODHA CANTONMENT,133020504,,0,686,686,0,4,4,
"",,,,SARGODHA CANTONMENT,133020505,,0,486,486,,,
"",,,,SARGODHA CANTONMENT,133020506,,0,277,277,,,
"",,,,SARGODHA CANTONMENT,133020507,,0,368,368,,,
279 Total,,,,-,-,-,0,1817,1817,0,4,4
280,"Government Boys PrimarySchool NO.2 Haiderabad",CHAK NO 070/N.B,132010107,-,-,,694,0,694,3,0,3
"",,CHAK NO 070/N.B,132010108,-,-,,792,0,792,,,
280 Total,,,,-,-,-,1486,0,1486,3,0,3
281,"(258) Government GirlsElementary School Chak 70NB",CHAK NO 070/N.B,132010101,-,-,,585,0,585,1,0,1
281 Total,,,,-,-,-,585,0,585,1,0,1
282,"Government Boys PrimarySchool  No.2Haiderabad(West) (Female)",CHAK NO 070/N.B,132010101,-,-,,0,448,448,0,4,4
"",,CHAK NO 070/N.B,132010107,-,-,,0,601,601,,,
"",,CHAK NO 070/N.B,132010108,-,-,,0,624,624,,,
282 Total,,,,-,-,-,0,1673,1673,0,4,4
CHAK NO 070/N.B,132010111,-,-,,90,0,90,,,,,
CHAK NO 070/N.B,132010112,-,-,,346,0,346,,,,,
CHAK NO 070/N.B,132010113,-,-,,513,0,513,,,,,
"",,CHAK NO 070/N.B,132010160,-,-,,337,0,337,,,
283 Total,,,,-,-,-,1437,0,1437,3,0,3
284,"Government Boys PrimarySchool No.3 Haiderabad  East(Male)   (T)",CHAK NO 070/N.B,132010102,-,-,,347,0,347,2,0,2
"",,CHAK NO 070/N.B,132010109,-,-,,412,0,412,,,
"",,CHAK NO 070/N.B,132010110,-,-,,263,0,263,,,
284 Total,,,,-,-,-,1022,0,1022,2,0,2
285,"Governemnt Boys PrimarySchool No.3 HaiderabadTown West (Female)  (T)",CHAK NO 070/N.B,132010102,-,-,,0,283,283,0,2,2
"",,CHAK NO 070/N.B,132010109,-,-,,0,350,350,,,
"",,CHAK NO 070/N.B,132010110,-,-,,0,234,234,,,
"",,CHAK NO 070/N.B,132010111,-,-,,0,88,88,,,
"",,CHAK NO 070/N.B,132010159,-,-,,0,104,104,,,
285 Total,,,,-,-,-,0,1059,1059,0,2,2
286,"(261) Governemnt GirlsElementary School Chak 70NB",CHAK NO 070/N.B,132010112,-,-,,0,309,309,0,2,2
"",,CHAK NO 070/N.B,132010113,-,-,,0,429,429,,,
"",,CHAK NO 070/N.B,132010160,-,-,,0,294,294,,,
286 Total,,,,-,-,-,0,1032,1032,0,2,2
287,"Government Boys HighSchool Haiderabad Town",CHAK NO 070/N.B,132010103,-,-,,909,0,909,4,0,4
"",,CHAK NO 070/N.B,132010104,-,-,,822,0,822,,,
287 Total,,,,-,-,-,1731,0,1731,4,0,4
288,"Governemnt Boys HighSchool Haiderabad Town",CHAK NO 070/N.B,132010103,-,-,,0,695,695,0,3,3
"",,CHAK NO 070/N.B,132010104,-,-,,0,705,705,,,
288 Total,,,,-,-,-,0,1400,1400,0,3,3
289,"Government Girls HighSchool Haiderabad",CHAK NO 070/N.B,132010105,-,-,,671,0,671,2,0,2
"",,CHAK NO 070/N.B,132010106,-,-,,397,0,397,,,
289 Total,,,,-,-,-,1068,0,1068,2,0,2
290,"(264) Government Girls HighSchool Haiderabad",CHAK NO 070/N.B,132010105,-,-,,0,501,501,0,2,2
"",,CHAK NO 070/N.B,132010106,-,-,,0,369,369,,,
290 Total,,,,-,-,-,0,870,870,0,2,2
291,"Government Girls HighSchool Chak No.8 ReomuntDepot  (P)(Combined)","REMOUNT DEPOT(72SHUMALI)",132010114,-,-,,339,256,595,1,1,2
"",,"REMOUNT DEPOT(72SHUMALI)",132010115,-,-,,12,11,23,,,
"",,"REMOUNT DEPOT(72SHUMALI)",132010119,-,-,,187,132,319,,,
"",,"REMOUNT DEPOT(72SHUMALI)",132010120,-,-,,97,80,177,,,
291 Total,,,,-,-,-,635,479,1114,1,1,2
292,"Government Boys PrimarySchool Chak No.2  RemountDepot (T)(Combined)","REMOUNT DEPOT(72SHUMALI)",132010122,-,-,,297,219,516,2,1,3
"REMOUNT DEPOT(72SHUMALI)",132010123,-,-,,194,133,327,,,,,
"REMOUNT DEPOT(72SHUMALI)",132010124,-,-,,371,293,664,,,,,
293,"Government Girls PrimarySchool Chak NO.9 RemountDepot  (T)(Combined)","REMOUNT DEPOT(72SHUMALI)",132010116,-,-,,103,90,193,2,1,3
"",,"REMOUNT DEPOT(72SHUMALI)",132010117,-,-,,171,148,319,,,
"",,"REMOUNT DEPOT(72SHUMALI)",132010118,-,-,,261,199,460,,,
"",,"REMOUNT DEPOT(72SHUMALI)",132010121,-,-,,163,131,294,,,
293 Total,,,,-,-,-,698,568,1266,2,1,3
294,"Governemnt Boys PrimarySchool Chak NO.71 N.B.(Male)   (T)",CHAK NO 071/N.B,132010125,-,-,,1382,0,1382,3,0,3
294 Total,,,,-,-,-,1382,0,1382,3,0,3
295,"(268) Governemnt GirlsPrimary School Chak No 71",CHAK NO 071/N.B,132010127,-,-,,344,0,344,2,0,2
"",,CHAK NO 071/N.B,132010128,-,-,,439,0,439,,,
295 Total,,,,-,-,-,783,0,783,2,0,2
296,"Government Boys PrimarySchool Chak NO.71 N.B.(Female)  (T)",CHAK NO 071/N.B,132010125,-,-,,0,1142,1142,0,4,4
"",,CHAK NO 071/N.B,132010127,-,-,,0,305,305,,,
"",,CHAK NO 071/N.B,132010128,-,-,,0,352,352,,,
296 Total,,,,-,-,-,0,1799,1799,0,4,4
297,"Government Boys PrimarySchool  Chak NO.71 N.B.Fatima Jinnah Colony  (Male )",CHAK NO 071/N.B,132010126,-,-,,433,0,433,3,0,3
"",,CHAK NO 071/N.B,132010129,-,-,,519,0,519,,,
"",,CHAK NO 071/N.B,132010130,-,-,,522,0,522,,,
297 Total,,,,-,-,-,1474,0,1474,3,0,3
298,"(270) Government BoysPrimary School  Chak NO.71N.B.   Fatima Jinnah Colony(Male )  (T)",CHAK NO 071/N.B,132010131,-,-,,369,0,369,3,0,3
"",,CHAK NO 071/N.B,132010132,-,-,,256,0,256,,,
"",,CHAK NO 071/N.B,132010133,-,-,,141,0,141,,,
"",,CHAK NO 071/N.B,132010134,-,-,,216,0,216,,,
"",,CHAK NO 071/N.B,132010135,-,-,,243,0,243,,,
298 Total,,,,-,-,-,1225,0,1225,3,0,3
299,"(271) Government GirlsPrimary School  Chak NO.71N.B.   Fatima Jinnah Colony(Female ) (T)",CHAK NO 071/N.B,132010131,-,-,,0,277,277,0,2,2
"",,CHAK NO 071/N.B,132010132,-,-,,0,201,201,,,
"",,CHAK NO 071/N.B,132010133,-,-,,0,107,107,,,
"",,CHAK NO 071/N.B,132010134,-,-,,0,164,164,,,
"",,CHAK NO 071/N.B,132010135,-,-,,0,189,189,,,
299 Total,,,,-,-,-,0,938,938,0,2,2
300,"Government Girls PrimarySchool  Chak NO.71 N.B.Fatima Jinnah Colony",CHAK NO 071/N.B,132010126,-,-,,0,310,310,0,2,2
"",,CHAK NO 071/N.B,132010129,-,-,,0,398,398,,,
"",,CHAK NO 071/N.B,132010130,-,-,,0,400,400,,,
300 Total,,,,-,-,-,0,1108,1108,0,2,2
301,"Government Girls PrimarySchool Sabharawal Colony(East)  (Male)  (T)",CHAK NO 071/N.B,132010136,-,-,,297,0,297,2,0,2
CHAK NO 071/N.B,132010137,-,-,,339,0,339,,,,,
CHAK NO 071/N.B,132010138,-,-,,304,0,304,,,,,
""
""
302,"(272) Government GirlsPrimary School SabharawalColony (East)  (Male)  (T)",CHAK NO 071/N.B,132010139,-,-,,484,0,484,2,0,2
"",,CHAK NO 071/N.B,132010140,-,-,,510,0,510,,,
"",,CHAK NO 071/N.B,132010141,-,-,,59,0,59,,,
302 Total,,,,-,-,-,1053,0,1053,2,0,2
303,"Governemnt Girls PrimarySchool Sabharwal Colony(West)  (Female) (T)",CHAK NO 071/N.B,132010136,-,-,,0,268,268,0,4,4
"",,CHAK NO 071/N.B,132010137,-,-,,0,294,294,,,
"",,CHAK NO 071/N.B,132010138,-,-,,0,262,262,,,
"",,CHAK NO 071/N.B,132010139,-,-,,0,423,423,,,
"",,CHAK NO 071/N.B,132010140,-,-,,0,424,424,,,
"",,CHAK NO 071/N.B,132010141,-,-,,0,58,58,,,
303 Total,,,,-,-,-,0,1729,1729,0,4,4
304,"Government Girls HighSchool Chak NO.79 N.B.(Male)   (T)",CHAK NO 079/N.B,132010144,-,-,,186,0,186,3,0,3
"",,CHAK NO 079/N.B,132010146,-,-,,109,0,109,,,
"",,CHAK NO 079/N.B,132010147,-,-,,174,0,174,,,
"",,CHAK NO 079/N.B,132010148,-,-,,233,0,233,,,
"",,CHAK NO 079/N.B,132010149,-,-,,681,0,681,,,
304 Total,,,,-,-,-,1383,0,1383,3,0,3
305,"Government Girls PrimarySchool Chak No.79 N.B.(Female)  (T)",CHAK NO 079/N.B,132010144,-,-,,0,141,141,0,2,2
"",,CHAK NO 079/N.B,132010146,-,-,,0,91,91,,,
"",,CHAK NO 079/N.B,132010147,-,-,,0,169,169,,,
"",,CHAK NO 079/N.B,132010148,-,-,,0,190,190,,,
"",,CHAK NO 079/N.B,132010149,-,-,,0,522,522,,,
305 Total,,,,-,-,-,0,1113,1113,0,2,2
306,"Government Boys HighSchool Chak No.79 N.B.(Male)  (P)",CHAK NO 079/N.B,132010150,-,-,,72,0,72,2,0,2
"",,CHAK NO 079/N.B,132010151,-,-,,92,0,92,,,
"",,CHAK NO 079/N.B,132010152,-,-,,91,0,91,,,
"",,CHAK NO 079/N.B,132010153,-,-,,112,0,112,,,
"",,CHAK NO 079/N.B,132010154,-,-,,99,0,99,,,
"",,CHAK NO 079/N.B,132010155,-,-,,169,0,169,,,
"",,CHAK NO 079/N.B,132010156,-,-,,51,0,51,,,
306 Total,,,,-,-,-,686,0,686,2,0,2
307,"(276) Government Boys HighSchool Chak No.79 N.B.(Male)  (P)",CHAK NO 079/N.B,132010142,-,-,,509,0,509,3,0,3
"",,CHAK NO 079/N.B,132010143,-,-,,601,0,601,,,
"",,CHAK NO 079/N.B,132010145,-,-,,394,0,394,,,
307 Total,,,,-,-,-,1504,0,1504,3,0,3
CHAK NO 079/N.B,132010142,-,-,,0,432,432,,,,,
CHAK NO 079/N.B,132010143,-,-,,0,467,467,,,,,
CHAK NO 079/N.B,132010145,-,-,,0,306,306,,,,,
CHAK NO 079/N.B,132010150,-,-,,0,35,35,,,,,
CHAK NO 079/N.B,132010151,-,-,,0,77,77,,,,,
CHAK NO 079/N.B,132010152,-,-,,0,77,77,,,,,
CHAK NO 079/N.B,132010153,-,-,,0,97,97,,,,,
CHAK NO 079/N.B,132010154,-,-,,0,79,79,,,,,
"",,CHAK NO 079/N.B,132010156,-,-,,0,32,32,,,
308 Total,,,,-,-,-,0,1729,1729,0,4,4
309,"Government Boys HigherSecondary Dharema (West)",DHAREMA,132010201,-,-,,684,0,684,3,0,3
"",,DHAREMA,132010206,-,-,,587,0,587,,,
309 Total,,,,-,-,-,1271,0,1271,3,0,3
310,"Government Boys HigherSecondary School Dharema",DHAREMA,132010201,-,-,,0,494,494,0,2,2
"",,DHAREMA,132010206,-,-,,0,495,495,,,
310 Total,,,,-,-,-,0,989,989,0,2,2
311,"Government Boys HigherSecondary School Dhareema(",DHAREMA,132010202,-,-,,623,0,623,4,0,4
"",,DHAREMA,132010203,-,-,,628,0,628,,,
311 Total,,,,-,-,-,1251,0,1251,4,0,4
312,"Government Boys HigherSecondary School Dhareema",DHAREMA,132010202,-,-,,0,610,610,0,4,4
"",,DHAREMA,132010203,-,-,,0,523,523,,,
312 Total,,,,-,-,-,0,1133,1133,0,4,4
313,"Government Boys PrimarySchool, Dhareema  (Male)(T)",DHAREMA,132010207,-,-,,577,0,577,2,0,2
"",,DHAREMA,132010208,-,-,,71,0,71,,,
"",,DHAREMA,132010209,-,-,,337,0,337,,,
313 Total,,,,-,-,-,985,0,985,2,0,2
314,"(282) Government BoysPrimary School, No 2Dhareema  (Male)   (T)",DHAREMA,132010210,-,-,,287,0,287,3,0,3
"",,DHAREMA,132010211,-,-,,352,0,352,,,
"",,DHAREMA,132010212,-,-,,310,0,310,,,
"",,DHAREMA,132010213,-,-,,385,0,385,,,
314 Total,,,,-,-,-,1334,0,1334,3,0,3
315,"Vetnery Centre Dhareema(Female) (T)",DHAREMA,132010207,-,-,,0,452,452,0,4,4
"",,DHAREMA,132010208,-,-,,0,48,48,,,
"",,DHAREMA,132010209,-,-,,0,313,313,,,
"",,DHAREMA,132010210,-,-,,0,253,253,,,
"",,DHAREMA,132010211,-,-,,0,319,319,,,
"",,DHAREMA,132010212,-,-,,0,215,215,,,
"",,DHAREMA,132010213,-,-,,0,286,286,,,
315 Total,,,,-,-,-,0,1886,1886,0,4,4
316,"Government Boys HigherSecondary School Dhareema",DHAREMA,132010204,-,-,,475,355,830,2,2,4
"",,DHAREMA,132010205,-,-,,518,422,940,,,
316 Total,,,,-,-,-,993,777,1770,2,2,4
In Case of Rural Areas,In Case of Urban Areas
"",Number of polling  booths
1,2,3,4,5,6,7,8,9,10,11,12,13
1,"Government VaterinaryHospital, Jhal Chakian (Male)",CHAK NO 066/N.B,132020207,-,-,,1500,0,1500,3,0,3
1 Total,,,,-,-,-,1500,0,1500,3,0,3
2,"Government Boys MiddleSchool Chak No.53 N.B.(Male)  (P)",CHAK NO 053/N.B,132020101,-,-,,518,0,518,3,0,3
"",,CHAK NO 053/N.B,132020102,-,-,,638,0,638,,,
"",,CHAK NO 053/N.B,132020103,-,-,,43,0,43,,,
"",,CHAK NO 053/N.B,132020104,-,-,,173,0,173,,,
2 Total,,,,-,-,-,1372,0,1372,3,0,3
3,"Government Boys MiddleSchool Chak No.53 N.B.(Female ) (P)",CHAK NO 053/N.B,132020101,-,-,,0,413,413,0,2,2
"",,CHAK NO 053/N.B,132020102,-,-,,0,532,532,,,
"",,CHAK NO 053/N.B,132020103,-,-,,0,27,27,,,
"",,CHAK NO 053/N.B,132020104,-,-,,0,146,146,,,
3 Total,,,,-,-,-,0,1118,1118,0,2,2
4,"Government Boys PrimarySchool Chak No.52 N.B.(T)(Combined)",CHAK NO 052/N.B,132020105,-,-,,72,52,124,2,2,4
"",,CHAK NO 052/N.B,132020106,-,-,,499,493,992,,,
"",,CHAK NO 052/N.B,132020107,-,-,,411,245,656,,,
4 Total,,,,-,-,-,982,790,1772,2,2,4
5,"Government Boys HighSchool Chak No.52 A/NB",CHAK NO 052-A/N.B,132020108,-,-,,213,165,378,2,2,4
"",,CHAK NO 052-A/N.B,132020109,-,-,,670,569,1239,,,
5 Total,,,,-,-,-,883,734,1617,2,2,4
6,"Government Boys HighSchool Chak No.52 A/NB",CHAK NO 052-A/N.B,132020110,-,-,,708,657,1365,2,2,4
"",,CHAK NO 052-A/N.B,132020111,-,-,,566,451,1017,,,
6 Total,,,,-,-,-,1274,1108,2382,2,2,4
7,"Government Girls  HighSchool Chak NO.52 A/NB",CHAK NO 052-A/N.B,132020112,-,-,,196,161,357,1,1,2
"",,CHAK NO 052-A/N.B,132020113,-,-,,394,313,707,,,
7 Total,,,,-,-,-,590,474,1064,1,1,2
8,"Government Boys HighSchool Chak No.55 N.B.(Male)  (P)",CHAK NO 055/N.B,132020201,-,-,,474,0,474,3,0,3
"",,CHAK NO 055/N.B,132020202,-,-,,393,0,393,,,
"",,CHAK NO 055/N.B,132020203,-,-,,361,0,361,,,
8 Total,,,,-,-,-,1228,0,1228,3,0,3
9,"Government Boys HighSchool Chak No.55 N.B.(Female) (P)",CHAK NO 055/N.B,132020201,-,-,,0,368,368,0,2,2
"",,CHAK NO 055/N.B,132020202,-,-,,0,333,333,,,
"",,CHAK NO 055/N.B,132020203,-,-,,0,280,280,,,
9 Total,,,,-,-,-,0,981,981,0,2,2
10,"Government Boys PrimarySchool Chak NO.54 N.B.",CHAK NO 054/N.B,132020204,-,-,,316,288,604,1,1,2
"",,CHAK NO 054/N.B,132020205,-,-,,332,243,575,,,
10 Total,,,,-,-,-,648,531,1179,1,1,2
11,"(293) Government GirlsCommunity Model School 54NB",CHAK NO 054/N.B,132020206,-,-,,579,483,1062,1,1,2
11 Total,,,,-,-,-,579,483,1062,1,1,2
"",School Chak NO.66 N.B.,CHAK NO 066/N.B,132020209,-,-,,317,294,611,,,
12 Total,,,,-,-,-,696,631,1327,2,2,4
13,"Government Boys MiddleSchool Chak NO.66 N.B.(Female ) (T)",CHAK NO 066/N.B,132020207,-,-,,0,1253,1253,0,2,2
13 Total,,,,-,-,-,0,1253,1253,0,2,2
14,"Government Girls MiddleSchool Chak No.66 N.B.(T)(Combined)",CHAK NO 066/N.B,132020210,-,-,,95,72,167,1,1,2
"",,CHAK NO 066/N.B,132020211,-,-,,389,340,729,,,
"",,CHAK NO 066/N.B,132020212,-,-,,70,68,138,,,
"",,CHAK NO 066/N.B,132020213,-,-,,25,16,41,,,
14 Total,,,,-,-,-,579,496,1075,1,1,2
15,"Government BoysElementary  School ChakNo.69 N.B.  (T)(Combined)",CHAK NO 069/N.B,132020301,-,-,,713,540,1253,2,1,3
15 Total,,,,-,-,-,713,540,1253,2,1,3
16,"Government BoysElementary School ChakNo.74 N.B. East(P)(Combined)",CHAK NO 074/N.B,132020302,-,-,,431,381,812,1,1,2
16 Total,,,,-,-,-,431,381,812,1,1,2
17,"Government BoysElementary  School Chak",CHAK NO 074/N.B,132020303,-,-,,442,335,777,2,2,4
"",,CHAK NO 074/N.B,132020304,-,-,,404,343,747,,,
17 Total,,,,-,-,-,846,678,1524,2,2,4
18,"Government BoysElementary School Chak",CHAK NO 075/N.B,132020305,-,-,,351,276,627,2,2,4
"",,CHAK NO 075/N.B,132020306,-,-,,727,630,1357,,,
18 Total,,,,-,-,-,1078,906,1984,2,2,4
19,"Government Boys PrimarySchool Chak No.1 RakhDhareema  (T)(Combined)",CHAK RAKH DHAREMA 1,132020401,-,-,,212,147,359,1,1,2
"",,CHAK RAKH DHAREMA 1,132020410,-,-,,429,328,757,,,
19 Total,,,,-,-,-,641,475,1116,1,1,2
20,"Government Boys PrimarySchool Chak No.2 RakhDhareema  (T)(Combined)",CHAK RAKH DHAREMA 2,132020402,-,-,,326,238,564,2,2,4
"",,CHAK RAKH DHAREMA 2,132020403,-,-,,373,326,699,,,
"",,CHAK RAKH DHAREMA 2,132020404,-,-,,296,267,563,,,
20 Total,,,,-,-,-,995,831,1826,2,2,4
21,"Government Boys PrimarySchool Chak No 3  RakhDhareema  (T)(Combined)",CHAK RAKH DHAREMA 3,132020405,-,-,,483,330,813,1,1,2
22,"Government Boys PrimarySchool Chak No.4 RakhDhareema (T)(Combined)",CHAK RAKH DHAREMA 4,132020406,-,-,,361,287,648,1,1,2
22 Total,,,,-,-,-,361,287,648,1,1,2
23,"Government Boys PrimarySchool Chak No.5 RakhDhareema  (T)(Combined)",CHAK RAKH DHAREMA 5,132020407,-,-,,483,0,483,3,0,3
"",,CHAK RAKH DHAREMA 5,132020408,-,-,,465,0,465,,,
"",,CHAK RAKH DHAREMA 5,132020409,-,-,,284,0,284,,,
23 Total,,,,-,-,-,1232,0,1232,3,0,3
24,"(305) Government GirlsPrimary School Chak No.5Rakh Dhareema(T)(Combined)",CHAK RAKH DHAREMA 5,132020407,-,-,,0,461,461,0,2,2
"",,CHAK RAKH DHAREMA 5,132020408,-,-,,0,347,347,,,
"",,CHAK RAKH DHAREMA 5,132020409,-,-,,0,171,171,,,
24 Total,,,,-,-,-,0,979,979,0,2,2
25,"Government Girls ModelPrimary School Chak No.104",CHAK NO 104/N.B,132030101,-,-,,946,0,946,3,0,3
"",,CHAK NO 104/N.B,132030105,-,-,,430,0,430,,,
25 Total,,,,-,-,-,1376,0,1376,3,0,3
26,"(1) Government Girls ModelPrimary School Chak No.104",CHAK NO 104/N.B,132030101,-,-,,0,713,713,0,2,2
"",,CHAK NO 104/N.B,132030105,-,-,,0,455,455,,,
26 Total,,,,-,-,-,0,1168,1168,0,2,2
27,"Government Boys HigherSecondary School ChakNo.104 N.B. (Male) (P)",CHAK NO 104/N.B,132030102,-,-,,264,0,264,2,0,2
"",,CHAK NO 104/N.B,132030103,-,-,,345,0,345,,,
"",,CHAK NO 104/N.B,132030104,-,-,,496,0,496,,,
27 Total,,,,-,-,-,1105,0,1105,2,0,2
28,"Government Girls  PrimarySchool Chak No.104 N.B.(Female) (P)",CHAK NO 104/N.B,132030102,-,-,,0,201,201,0,2,2
"",,CHAK NO 104/N.B,132030103,-,-,,0,277,277,,,
"",,CHAK NO 104/N.B,132030104,-,-,,0,407,407,,,
28 Total,,,,-,-,-,0,885,885,0,2,2
29,"Government Boys  ModelPrimary School  Chak No.103",CHAK NO 103/N.B,132030106,-,-,,588,0,588,3,0,3
"",,CHAK NO 103/N.B,132030107,-,-,,639,0,639,,,
29 Total,,,,-,-,-,1227,0,1227,3,0,3
30,"Government Girls PrimarySchool  Chak No.103 N.B.",CHAK NO 103/N.B,132030106,-,-,,0,514,514,0,2,2
"",,CHAK NO 103/N.B,132030107,-,-,,0,524,524,,,
30 Total,,,,-,-,-,0,1038,1038,0,2,2
31,"Government BoysElementary School Chak",CHAK NO 108/N.B,132030108,-,-,,702,0,702,2,0,2
"",,CHAK NO 108/N.B,132030109,-,-,,392,0,392,,,
31 Total,,,,-,-,-,1094,0,1094,2,0,2
32,"(6) Government BoysElementary School Chak",CHAK NO 108/N.B,132030108,-,-,,0,550,550,0,2,2
CHAK NO 108/N.B,132030109,-,-,,0,322,322,,,,,
33,"Government Boys PrimarySchool  Chak No.67 A.N.B(Combined) (T)",CHAK NO 067-A/N.B,132030201,-,-,,434,382,816,1,1,2
33 Total,,,,-,-,-,434,382,816,1,1,2
34,"Government BoysElementary School ChakNo.67 N.B. (Bhucheranwala)",CHAK NO 067/N.B,132030202,-,-,,541,448,989,2,2,4
"",,CHAK NO 067/N.B,132030203,-,-,,264,208,472,,,
"",,CHAK NO 067/N.B,132030206,-,-,,239,215,454,,,
34 Total,,,,-,-,-,1044,871,1915,2,2,4
35,"Government Boys PrimarySchool Chak No.68 N.B.(Combined) (T)",CHAK NO 068/N.B,132030204,-,-,,418,319,737,1,1,2
35 Total,,,,-,-,-,418,319,737,1,1,2
36,"Government BoysElementary School ChakNo.187 N.B. (Combined) (T)",CHAK NO 187/N.B,132030205,-,-,,497,400,897,1,1,2
36 Total,,,,-,-,-,497,400,897,1,1,2
37,"Government Boys PrimarySchool Chak No102 N.B. Male(T)",CHAK NO 102/N.B,132030301,-,-,,532,0,532,3,0,3
"",,CHAK NO 102/N.B,132030302,-,-,,437,0,437,,,
"",,CHAK NO 102/N.B,132030303,-,-,,531,0,531,,,
37 Total,,,,-,-,-,1500,0,1500,3,0,3
38,"Government Girls  HighSchool Chak No102 N.B.Female (P)",CHAK NO 102/N.B,132030301,-,-,,0,448,448,0,3,3
"",,CHAK NO 102/N.B,132030302,-,-,,0,371,371,,,
"",,CHAK NO 102/N.B,132030303,-,-,,0,431,431,,,
38 Total,,,,-,-,-,0,1250,1250,0,3,3
39,"Government Girls MiddleSchool Chak No.106 N.B.(Combined) (P)",CHAK NO 106/N.B,132030304,-,-,,814,687,1501,2,2,4
39 Total,,,,-,-,-,814,687,1501,2,2,4
40,"Government Boys MiddleSchool Chak No.89 N.B.(Male) (P)",CHAK NO 089/N.B,132030305,-,-,,245,0,245,4,0,4
"",,CHAK NO 089/N.B,132030306,-,-,,1313,0,1313,,,
"",,CHAK NO 089/N.B,132030307,-,-,,331,0,331,,,
40 Total,,,,-,-,-,1889,0,1889,4,0,4
41,"Government Girls MiddleSchool Chak No.89 N.B.(Female) (P)",CHAK NO 089/N.B,132030305,-,-,,0,169,169,0,3,3
"",,CHAK NO 089/N.B,132030306,-,-,,0,1128,1128,,,
"",,CHAK NO 089/N.B,132030307,-,-,,0,310,310,,,
41 Total,,,,-,-,-,0,1607,1607,0,3,3
42,"Government Boys HighSchool Chak No.84 N.B.(Male) (P)",CHAK NO 084/N.B,132030401,-,-,,1150,0,1150,2,0,2
42 Total,,,,-,-,-,1150,0,1150,2,0,2
CHAK NO 084/N.B,132030402,-,-,,578,0,578,,,,,
CHAK NO 084/N.B,132030403,-,-,,285,0,285,,,,,
""
""
"",(Male) (P),CHAK NO 084/N.B,132030405,-,-,,229,0,229,,,
"",,CHAK NO 084/N.B,132030406,-,-,,54,0,54,,,
"",,CHAK NO 084/N.B,132030407,-,-,,178,0,178,,,
43 Total,,,,-,-,-,1387,0,1387,3,0,3
44,"(17) Government Girls HighSchool Chak No.84 N.B.(Female) (P)",CHAK NO 084/N.B,132030403,-,-,,0,146,146,0,2,2
"",,CHAK NO 084/N.B,132030404,-,-,,0,64,64,,,
"",,CHAK NO 084/N.B,132030405,-,-,,0,283,283,,,
"",,CHAK NO 084/N.B,132030406,-,-,,0,31,31,,,
"",,CHAK NO 084/N.B,132030407,-,-,,0,159,159,,,
44 Total,,,,-,-,-,0,683,683,0,2,2
45,"Government Girls HighSchool Chak No.84 N.B.",CHAK NO 084/N.B,132030401,-,-,,0,903,903,0,3,3
"",,CHAK NO 084/N.B,132030402,-,-,,0,512,512,,,
45 Total,,,,-,-,-,0,1415,1415,0,3,3
46,"Government Boys MiddleSchool Chak No.92/NB",CHAK NO 092/N.B,132030408,-,-,,566,0,566,2,0,2
"",,CHAK NO 092/N.B,132030413,-,-,,378,0,378,,,
46 Total,,,,-,-,-,944,0,944,2,0,2
47,"(18) Government BoysMiddle School ChakNo.92/NB   (Male) (P)",CHAK NO 092/N.B,132030409,-,-,,555,0,555,2,0,2
"",,CHAK NO 092/N.B,132030414,-,-,,178,0,178,,,
"",,CHAK NO 092/N.B,132030415,-,-,,345,0,345,,,
47 Total,,,,-,-,-,1078,0,1078,2,0,2
48,"Government Boys MiddleSchool ChakNo.92/NB(Female) (P)",CHAK NO 092/N.B,132030408,-,-,,0,533,533,0,3,3
"",,CHAK NO 092/N.B,132030409,-,-,,0,476,476,,,
"",,CHAK NO 092/N.B,132030413,-,-,,0,192,192,,,
"",,CHAK NO 092/N.B,132030414,-,-,,0,130,130,,,
"",,CHAK NO 092/N.B,132030415,-,-,,0,244,244,,,
48 Total,,,,-,-,-,0,1575,1575,0,3,3
49,"Government BoysMiddleSchool Bahaik",BHAIHK,132030410,-,-,,614,452,1066,2,2,4
"",,BHAIHK,132030411,-,-,,373,340,713,,,
49 Total,,,,-,-,-,987,792,1779,2,2,4
50,"Government Boys MiddleSchool Bahaik Maken(Combined) (West) (P)",BHAIHK,132030412,-,-,,532,429,961,1,1,2
50 Total,,,,-,-,-,532,429,961,1,1,2
51,"Government Girls MiddleSchool Chak No.109/NB",CHAK NO 109/N.B,132030501,-,-,,501,436,937,2,1,3
"",,CHAK NO 109/N.B,132030510,-,-,,240,151,391,,,
51 Total,,,,-,-,-,741,587,1328,2,1,3
52,"(22) Government GirlsMiddle School ChakNo.109/NB (Combined) (P)",CHAK NO 109/N.B,132030502,-,-,,247,167,414,2,1,3
"",,CHAK NO 109/N.B,132030503,-,-,,237,151,388,,,
